datetime,value,series_id
2001-02-16,5857.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-02-23,5875.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-03-02,5876.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-03-09,5868.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-03-16,5883.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-03-23,5868.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-03-30,5883.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-04-06,5867.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-04-13,5855.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-04-20,5861.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-04-27,5884.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-05-04,5831.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-05-11,5780.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-05-18,5785.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-05-25,5819.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-06-01,5823.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-06-08,5746.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-06-15,5726.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-06-22,5740.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-06-29,5756.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-07-06,5756.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-07-13,5770.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-07-20,5731.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-07-27,5705.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-08-03,5745.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-08-10,5773.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-08-17,5785.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-08-24,5796.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-08-31,5751.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-09-07,5829.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-09-14,5814.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-09-21,5789.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-09-28,5735.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-10-05,5736.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-10-12,5515.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-10-19,5828.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-10-26,5879.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-11-02,5859.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-11-09,5863.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-11-16,5872.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-11-23,5882.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-11-30,5873.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-12-07,5856.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-12-14,5884.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-12-21,5911.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2001-12-28,5902.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-01-04,5922.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-01-11,5922.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-01-18,5911.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-01-25,5909.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-02-01,5916.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-02-08,5952.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-02-15,5927.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-02-22,5956.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-03-01,5966.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-03-08,5947.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-03-15,5975.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-03-22,5948.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-03-29,5956.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-04-05,5916.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-04-12,5922.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-04-19,5896.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-04-26,5865.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-05-03,5879.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-05-10,5889.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-05-17,5894.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-05-24,5890.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-05-31,5896.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-06-07,5897.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-06-14,5910.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-06-21,5939.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-06-28,5917.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-07-05,5898.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-07-12,5885.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-07-19,5839.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-07-26,5844.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-08-02,5604.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-08-09,5858.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-08-16,5907.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-08-23,5918.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-08-30,5883.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-09-06,5773.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-09-13,5716.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-09-20,5736.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-09-27,5190.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-10-04,4803.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-10-11,5490.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-10-18,5721.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-10-25,5714.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-11-01,5711.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-11-08,5349.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-11-15,5738.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-11-22,5754.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-11-29,5740.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-12-06,5763.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-12-13,5752.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-12-20,5758.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2002-12-27,5749.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-01-03,5752.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-01-10,5728.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-01-17,5702.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-01-24,5739.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-01-31,5764.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-02-07,5899.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-02-14,5906.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-02-21,5898.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-02-28,5901.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-03-07,5872.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-03-14,5886.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-03-21,5906.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-03-28,5906.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-04-04,5866.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-04-11,5801.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-04-18,5772.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-04-25,5766.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-05-02,5829.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-05-09,5855.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-05-16,5807.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-05-23,5813.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-05-30,5837.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-06-06,5803.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-06-13,5860.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-06-20,5900.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-06-27,5867.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-07-04,5815.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-07-11,5770.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-07-18,5777.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-07-25,5699.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-08-01,5738.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-08-08,5747.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-08-15,5750.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-08-22,5736.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-08-29,5723.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-09-05,5727.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-09-12,5703.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-09-19,5739.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-09-26,5734.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-10-03,5678.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-10-10,5559.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-10-17,5605.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-10-24,5614.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-10-31,5550.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-11-07,5596.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-11-14,5692.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-11-21,5683.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-11-28,5709.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-12-05,5597.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-12-12,5592.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-12-19,5663.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2003-12-26,5658.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-01-02,5664.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-01-09,5705.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-01-16,5717.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-01-23,5709.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-01-30,5710.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-02-06,5703.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-02-13,5658.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-02-20,5622.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-02-27,5661.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-03-05,5675.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-03-12,5658.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-03-19,5657.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-03-26,5658.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-04-02,5661.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-04-09,5611.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-04-16,5588.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-04-23,5618.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-04-30,5624.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-05-07,5626.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-05-14,5611.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-05-21,5608.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-05-28,5460.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-06-04,5452.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-06-11,5411.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-06-18,5434.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-06-25,5394.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-07-02,5404.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-07-09,5485.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-07-16,5334.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-07-23,5446.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-07-30,5367.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-08-06,5414.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-08-13,5243.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-08-20,5113.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-08-27,5401.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-09-03,5360.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-09-10,5337.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-09-17,5087.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-09-24,4946.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-10-01,4656.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-10-08,5033.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-10-15,5090.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-10-22,5110.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-10-29,5176.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-11-05,5319.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-11-12,5391.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-11-19,5395.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-11-26,5408.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-12-03,5396.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-12-10,5439.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-12-17,5461.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-12-24,5421.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2004-12-31,5430.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-01-07,5430.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-01-14,5417.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-01-21,5456.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-01-28,5437.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-02-04,5421.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-02-11,5427.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-02-18,5436.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-02-25,5492.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-03-04,5489.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-03-11,5504.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-03-18,5480.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-03-25,5496.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-04-01,5504.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-04-08,5428.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-04-15,5441.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-04-22,5415.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-04-29,5423.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-05-06,5510.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-05-13,5521.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-05-20,5539.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-05-27,5537.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-06-03,5515.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-06-10,5542.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-06-17,5541.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-06-24,5359.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-07-01,5498.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-07-08,5463.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-07-15,4758.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-07-22,5448.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-07-29,5149.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-08-05,5417.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-08-12,5359.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-08-19,5395.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-08-26,5427.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-09-02,4360.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-09-09,4268.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-09-16,4500.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-09-23,4348.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-09-30,3813.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-10-07,3901.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-10-14,4147.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-10-21,4108.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-10-28,4068.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-11-04,4306.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-11-11,4583.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-11-18,4579.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-11-25,4765.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-12-02,5021.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-12-09,4933.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-12-16,4890.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-12-23,4891.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2005-12-30,4864.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-01-06,5023.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-01-13,5110.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-01-20,5119.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-01-27,4862.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-02-03,4903.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-02-10,5003.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-02-17,4997.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-02-24,4985.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-03-03,5054.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-03-10,5154.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
2006-03-17,5027.0,Weekly U.S. Field Production of Crude Oil  (Thousand Barrels per Day)
