"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"11","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1992","Winter","12","16","18",53.8470178018886,0.210926021402527,79.7326883224317,277.9195644846,5.93036968128003,253.928332875378,0.00169738607042957,370.104494374654,1090996.17636495,0.183880249481333,76.7099612499587,15.3530787621168,15.3467491997103,1.59757211074541,34.4614102587254,18.6438713580058
"12","Greater London Authority","South East","Background Urban","1989","Summer","04","09","15",52.9310941466126,-1.92825034217848,100.702001849072,284.496627104039,7.2133017236577,177.165301751955,0.000767136612661914,1965.37026565332,6210333.35797417,0.161053605981149,76.3605722439546,17.7223422953116,13.8083908864747,1.44229271348889,36.4926121104588,18.6490292060191
"13","North West","West Midlands Urban Area","Traffic Urban","1991","Winter","01","11","02",54.7984437359441,-1.63900192263288,164.794921263059,275.62750945601,7.00995421039434,248.1552040338,-0.00133542621804277,599.637201535988,1998628.81841892,0.246618199914506,76.355984329149,17.7547172352691,13.7818054583788,1.44131445583581,36.4672471038886,18.6408616956449
"14","North West","Eastern","Background Urban","1999","Fall","03","10","09",53.6621240354486,-0.84040508803027,-70.7878022733722,277.195093642961,2.2901301742806,66.4158430321963,0.00155373106456228,261.36935195911,-131015.398981162,0.202975115719427,-7.17900711139804,42.7501725359458,8.59861992350053,0.460928153175609,20.3070689372103,18.6458164075981
"15","North West","Greater London Urban Area","Background Urban","1992","Summer","01","11","17",51.9686963408765,-0.929952671500737,83.3264363379758,277.057646142833,3.13972413007129,301.160272965138,-0.000351094381545471,606.313540304986,1498784.18222235,0.171379590806961,74.7100010979118,18.9037672954293,30.2342996174684,1.67828826317041,41.3514877624716,18.6445514952439
"16","South West","South West","Traffic Urban","1988","Winter","07","10","22",52.603520153275,-2.47594419450674,62.0439450580318,288.717009894444,9.69927664984547,232.932975667691,0.00499621475431125,1230.5367200679,-1749277.77026255,0.18958243338183,76.385209534609,17.7596329581679,13.8131025967969,1.44203920924948,36.4799834683266,18.6458589514355
"17","North East","West Midlands Urban Area","Traffic Urban","1995","Summer","04","20","14",53.5717825811989,-0.454616241721687,170.549323246858,284.131188750293,5.54167413973022,281.312804540284,0.00118713066789231,515.686157380945,2860485.12087979,0.185288773285325,76.3511622952377,17.7346581886308,13.7982919659637,1.42537749411242,37.1368305030437,18.6340848645862
"18","Greater London Authority","Greater London Urban Area","Traffic Urban","2000","Spring","09","25","06",51.419255277592,-2.42645595748936,-12.2935297237161,285.684244053974,5.21804352080788,135.523022617228,-0.0057257093770472,574.136655874885,135623.999829987,0.122742831099799,103.461514839771,15.6644328288617,16.5909412878094,2.48212724192558,35.4497710730376,18.2446130972677
"19","Yorkshire and The Humber","South East","Industrial Urban","2000","Winter","06","24","20",52.8305451587511,-2.49854444302699,131.031335279617,290.178100240097,5.26043843239224,307.115224110006,0.000182382861991383,948.723909580358,7228341.79225516,0.135653006454834,77.8217027007127,42.4501835714423,12.7770786163497,1.46454933042827,60.8202533516581,18.645138150742
"20","East Midlands","Bristol Urban Area","Traffic Urban","1997","Spring","05","17","17",51.4004498853049,-1.57490437850093,256.153169890754,281.801444453229,3.53266149205327,140.779138601916,0.00204670157694955,1803.37756126835,6277362.17727956,0.155419937878007,62.1795288797571,17.7018776252,13.8340749623791,3.4593537591557,34.4259513350658,18.6446585883843
"21","North East","Preston Urban Area","Background Urban","1987","Fall","05","05","21",49.3180926555906,-1.37175790168034,144.734167116207,284.877842214256,6.11629904662483,314.577192837708,-0.000376458332173727,458.858344191978,7590278.33088966,0.169946063919664,76.4134288459929,17.7606774079836,13.7885828108934,1.43890468236193,36.4428132656312,18.6416674421048
"22","North West","Eastern","Traffic Urban","1990","Winter","10","13","03",52.7889928292899,-2.04326932629466,115.163164040466,282.327770103397,3.46346910601135,148.033820652425,-0.000332343371509176,318.044699160184,2113151.90223832,0.150703699008801,76.674006855602,17.7535815116253,13.8099509350881,1.44283278787473,36.4827941939964,18.6447601880988
"23","West Midlands","Eastern","Traffic Urban","1992","Spring","09","23","04",53.8042579335897,-2.7315114251817,76.3669910047195,284.412344107832,4.0346408468701,278.994948459493,0.000376768409702065,418.029476289607,-7.20721585354052,0.164949844254605,76.4659325556988,17.7562921811236,13.8193834964694,1.44234916540506,36.4959007540228,18.6475363118898
"24","Greater London Authority","East Midlands","Traffic Urban","1991","Spring","07","15","04",53.003220093271,1.04988755263475,100.811944891015,287.926075537684,7.63651211276712,253.819224776304,0.000300003952876355,785.910771762983,16.7476107629285,0.183777729565417,76.3696365126076,17.7589635866389,13.8063198000194,1.44193547741549,36.4758633436661,18.6362332353233
"25","Greater London Authority","West Midlands","Background Urban","1988","Summer","04","31","09",53.1240269271283,-1.5084035542173,36.6431049485557,281.638308707016,5.35539088029128,122.596499462956,0.000243273510279908,649.216085909664,1832285.59012301,0.148003266270466,76.3046522512543,17.7568482605279,13.7989293639207,1.44042008929323,36.47443675636,18.6354652648391
"26","North West","Greater London Urban Area","Background Urban","1986","Spring","03","22","16",52.4408437592638,-1.50459694604275,141.182963334501,279.020191878183,4.73668065788498,241.478854611858,-0.0002305653960652,1399.00049243661,1719674.68693709,0.242736921014661,76.3462459155186,17.756947841044,13.8013066706422,1.44159263743346,36.475778368069,18.6365178376306
"27","Yorkshire and The Humber","Greater Manchester Urban Area","Traffic Urban","1991","Winter","07","08","22",51.6614901399575,-2.34394301577439,103.84374983542,290.841125292993,8.14391257362549,177.475581826468,0.00200200565609386,1250.84724941037,6993726.02944985,0.238807215261527,76.3187385547991,17.7111344861058,13.7943178768793,1.4447876188815,36.4960242900048,18.64483821923
"28","Greater London Authority","West Midlands Urban Area","Background Urban","1981","Fall","08","24","01",52.9093529670477,-4.55692774497537,-72.7268306701184,283.008469159211,2.69597023949977,224.777230035495,0.00277070230333934,362.495127022879,4301921.66801862,0.145071674830159,76.3410936152904,17.7384001073911,13.8065271496669,1.44205478089107,36.4710637002954,18.6374784764256
"29","East Midlands","West Midlands","Background Urban","1998","Winter","12","05","13",52.5208485275278,-2.55658404349356,59.7100783730849,280.079181736529,8.14505168220822,313.581893600617,0.00196017485343651,941.845229754518,349700.587822191,0.339593658311423,53.4004570923454,32.706257150889,10.2825552448534,0.887482800977833,24.4558142884969,18.6382443409768
"30","Greater London Authority","Brighton/Worthing/Littlehampton","Background Rural","1988","Winter","02","01","11",52.5793503292932,0.598861802675437,156.093152552694,278.478834873064,5.85204468135839,213.234182972963,0.0039827309846623,456.790212533898,-1837840.22944741,0.171007131661061,-15.7761245032879,17.7710435607425,13.8185279958418,1.43744336311166,44.5184150885076,16.7393726813482
"31","Yorkshire and The Humber","Eastern","Background Urban","2000","Fall","06","04","02",52.8977820011883,-0.943959626074287,208.123015422843,287.548004719808,0.839016268270598,185.312962077122,-0.000535543783541546,-477.159644393774,6614595.45716733,0.130028361316919,112.616072999217,-1.74668789930307,7.8347015784011,0.593633989516328,9.61942817615622,18.6464759137447
"32","Greater London Authority","East Midlands","Background Urban","1999","Summer","04","05","12",53.7091735225644,-1.05591219044441,108.16686993338,280.552890332851,8.06337562048033,233.602167080117,7.65617115210645e-05,1597.788684759,5724559.01475017,0.136527858777277,76.3321121608854,17.768204531772,13.7949611963885,1.44273590683591,36.4694161333355,16.6361543873988
"33","South East","Greater London Urban Area","Traffic Urban","1983","Summer","02","11","12",54.4541613578592,-3.31280079335952,73.0338961022769,270.608382684832,5.59788549573474,20.4643276784435,0.000998996497587323,1162.56130659344,94071.2042795678,0.206215355133438,67.5002061121678,17.7532849572285,25.6140983160319,1.27700256231592,36.466719069017,18.6410228778381
"34","North West","Greater London Urban Area","Background Urban","1994","Fall","10","28","03",52.5018222099035,-2.41839441055025,180.524169164575,283.002738515937,8.09738449621215,272.326610077941,-0.000441355290235832,1049.45325516263,2016792.97470076,0.18117211735361,73.4047969507065,25.8809776106654,22.4409078258164,1.56981746372271,44.0070567879449,18.6436953001692
"35","South West","Greater London Urban Area","Traffic Urban","1981","Winter","08","18","03",52.116641590053,-0.999164003791174,103.663906449544,286.870386971499,3.65521880397339,265.926317549069,0.000709268243874174,73.3560924841528,4244808.58026749,0.166681421696527,76.3144600797069,17.7500235343963,13.8151398716708,1.4414318868471,36.4602615167334,18.6388493307716
"36","South East","Teesside Urban Area","Background Urban","1999","Spring","08","15","18",52.7393431078285,-1.87268775735464,87.5960952699116,295.384898927757,6.4744478025867,268.741568769068,0.00150985234647025,1037.03173418895,7747923.13626656,0.180755324298668,65.7611835798856,-3.90152881647027,14.5716126727457,1.28136737065196,33.5821525749486,17.6889761901337
"37","West Midlands","Yorkshire & Humberside","Traffic Urban","1998","Fall","12","09","03",52.6220838596492,-2.36845027597374,22.3498106211333,276.133552021537,0.994280647822578,188.595930675512,0.000150441971841293,-84.9758304999833,859562.825654789,0.192898428112089,76.3019393062365,17.7552117367573,13.8065881916418,1.44192967369536,35.1310245554369,18.6396906710787
"38","Yorkshire and The Humber","North West & Merseyside","Industrial Urban","1982","Winter","02","29","14",54.9083349988829,-3.1343756936289,17.4542984156969,283.12560663328,6.57622440267584,261.748508404254,-0.000497614412563811,1303.07898426552,3718823.90716702,0.226435640914932,76.3213007704895,17.7197170425159,13.8396227366019,1.44069486280331,36.4723202969906,18.6330506246834
"39","Greater London Authority","North East","Background Urban","1999","Summer","01","08","10",54.5424979481079,-0.381967541638444,-6.31108310543246,281.79846979441,8.05924946062471,344.165614168718,0.000369237264244218,741.320864143527,486076.176351305,0.171961887922303,76.2383211903907,17.7304763072848,8.02785143823927,1.44028175817558,36.4682570796434,21.0054563472733
"40","Greater London Authority","South West","Traffic Urban","1982","Summer","10","29","06",54.0359529390729,0.0163285397618866,31.0072446230602,281.906762580466,5.06602183014498,179.556808221452,0.00163850858386657,245.983395158317,-145506.779101887,0.180742620317553,76.3712434594077,17.7533169291459,13.8035894094173,1.44276248861108,36.4522629632006,18.6437982968149
"41","South West","The Potteries","Background Urban","1981","Spring","10","23","11",53.0745970952586,-3.19734870320187,164.696573042012,280.509186465757,3.51205866603185,363.683290838525,-0.00270479688835049,1003.27268010087,1621547.90728898,0.196510717944056,76.3881993030524,17.7370072411253,13.7873945502393,1.44115550830691,36.3747932032276,18.6369629114707
"42","North West","Eastern","Background Urban","1990","Winter","02","22","13",51.5191421968624,-2.22215400208586,103.330592019037,285.031872755942,7.64291652039876,192.615151799678,0.00213745612104961,774.076702739502,507361.191026618,0.18059692098173,76.4373318630624,17.774024198781,13.8059278779429,1.44254623785157,36.4804602583914,18.6449211537406
"43","North West","Greater London Urban Area","Background Urban","1996","Spring","04","13","14",49.6732377406336,-3.31131674428515,126.57819961816,279.376664975515,2.08831473600635,125.463872900886,-0.00130374047228035,1051.67172076243,6834516.263402,0.207006284509454,68.5311728632643,20.1845751561318,18.0330442739119,0.348472452249827,44.8159936269477,18.63869853258
"44","Greater London Authority","North West & Merseyside","Traffic Urban","1989","Fall","04","12","02",53.5667474020038,-3.24234534366211,52.0141918968957,277.064846232072,1.48889476634519,135.555218392188,0.000535866726831487,104.946359601908,2234706.33244244,0.157318738155865,76.3369162087011,17.7517994714836,13.8450562681454,1.44141869522783,36.4877325225852,18.6476321800739
"45","South East","Eastern","Background Urban","1994","Spring","03","21","01",52.8377806570046,-0.29721135780986,-60.4713870735972,275.887086935961,4.44409678280938,88.8688904656062,-0.00125947229439687,308.026735790312,1228975.52739146,0.185135687776735,76.2692156769657,17.766877701399,13.8059941813859,1.44076436411686,36.4813856171104,18.641576255405
"46","East of England","Greater London Urban Area","Industrial Urban","1990","Summer","09","25","22",52.0159382036698,-0.895690940596974,78.8622439483648,286.945296391025,4.99535588952884,89.6483119286729,-0.00103459486466885,126.539006809845,6102853.6189433,0.149977888434851,76.2909022408894,17.7521119544831,13.8422166053989,1.47247269346911,36.4761412961336,18.6491596017889
"47","Yorkshire and The Humber","Nottingham Urban Area","Background Urban","1990","Fall","01","13","19",50.6983874564513,-0.403925782966723,149.067754483579,280.152899284559,3.30636065024068,249.095273831269,0.0020763153940055,63.41565870974,2308612.54724011,0.183882237152096,76.2977993968433,17.749773077468,13.7575329684794,1.43805960892115,36.4648956182398,18.6423783636703
"48","North West","Greater London Urban Area","Background Urban","1998","Fall","08","06","19",52.4247928489729,-1.0054164445425,31.6163730274172,291.889870673231,4.40252840262425,234.988824796994,0.00134105117322985,1593.83527093351,4319557.10105158,0.202229543011388,30.9563906524901,40.809985669315,7.77577269456362,0.589838892922489,28.0033067947359,18.6415445890186
"49","North East","West Yorkshire Urban Area","Background Urban","1986","Winter","07","01","13",53.9158857902151,-2.23695928001591,-13.824408953861,287.279437539726,2.41856866526252,287.543421527764,-0.00127831970959681,1774.58870767428,9334950.01994745,0.203011147000387,76.2848912995734,17.7428280542797,13.8155030633229,1.44254519047696,36.4978133944828,18.6388326565834
"50","South East","Yorkshire & Humberside","Traffic Urban","1989","Spring","06","05","09",52.1115460435245,-1.39676098267638,1.03689780919823,282.017646934596,3.81681269778337,297.516154496224,-0.000667543260542977,1630.52453157295,3338847.84399355,0.181092580799356,76.26944096228,17.7393898105427,13.8385769242974,1.44116253246573,36.4829239044222,18.6423632608109
"51","Greater London Authority","Greater Manchester Urban Area","Traffic Urban","1983","Fall","05","10","05",52.2020759542387,-0.764428386145098,46.8876448227823,281.848625420323,9.04748269218192,199.291400171972,0.00238372509226231,908.955522453581,29488.2619552479,0.134658388703654,76.3235232042404,17.7339474982949,13.8210981416474,1.44171056472917,36.4991018501869,18.6380204084459
"52","West Midlands","West Midlands Urban Area","Background Rural","1982","Summer","02","15","05",51.9317152206293,-1.85273682448478,-49.4182471851816,276.275480545675,4.7914557489705,75.5274728480814,-9.50788802041629e-05,414.206600721163,-88162.2276418445,0.178079386603607,45.5824700350295,11.7476437482365,11.7816715413916,0.94590646374488,32.532834219934,18.6248235850281
"53","Greater London Authority","North West & Merseyside","Industrial Urban","1996","Summer","08","16","21",50.801431495396,-2.05955087625399,-43.5519644708787,286.622874353933,1.73794903149314,196.969568664353,7.30299631134189e-05,445.56518396172,8333532.27524064,0.116973739570039,76.3236213147059,17.7356989504229,13.7908645530254,1.44152799891057,36.46370668824,18.6398055767726
"54","Greater London Authority","West Yorkshire Urban Area","Background Rural","1994","Fall","02","29","11",53.385069558557,-0.733826419575793,24.7764131889537,278.238431490296,5.95778687718338,217.423511325804,-0.00607676204217729,1104.80306278428,4310997.45325163,0.135294466176867,94.8216666456604,11.7199370176794,11.8172071721228,0.83291351396137,41.7850643147377,17.9709376317021
"55","South East","Greater London Urban Area","Traffic Urban","1989","Winter","02","12","04",51.7745709516189,-0.725579306860849,42.3840229086485,278.239542107168,5.8496644739212,295.017178107029,-0.000977293617511923,304.920440532138,10.8404786687542,0.162425880210839,74.7373054292853,17.7420175493132,10.0738621433134,2.44764662278157,36.4764593724875,18.642378981128
"56","Greater London Authority","Bristol Urban Area","Traffic Urban","1991","Spring","05","16","00",52.2180846313028,-2.82490710383736,25.2318328422306,284.646893433003,5.30557266378831,254.631118190257,0.000517768387202742,542.916313991924,4367900.60244182,0.139981520325155,76.3446262002169,17.7800170947334,13.8281771975905,1.44065022449473,36.4577331501826,18.6362328166736
"57","South East","Greater London Urban Area","Background Rural","1996","Winter","12","06","12",52.5030771187326,-1.74089436402708,72.3999788654218,277.360413229371,2.58109517828814,57.853389757765,-0.000324201591725123,742.275575612954,1055630.22929526,0.234336229839692,83.5159483540992,26.1335472826921,22.4271192898817,1.27350704324655,35.6293333743231,18.6405085010248
"58","West Midlands","Greater Manchester Urban Area","Traffic Urban","1993","Fall","07","09","12",52.0375297589358,-2.33711828147964,67.7600789276991,286.365401354493,4.042702814073,302.551371239456,0.00168847504510184,913.481755003912,5101472.69966828,0.11795237524318,76.2608889833714,17.7267394831936,13.835083371966,1.42318684787401,36.4736508332961,18.6400266564429
"59","Greater London Authority","Bristol Urban Area","Traffic Urban","1993","Summer","08","13","05",52.6385452426892,-0.876002133256328,-26.034428186975,284.209659175084,4.444191016031,224.932981885134,-0.000752621611805115,157.814258726816,87848.6666136357,0.119852472254577,76.3498207029032,17.7642655248655,13.8222958816954,1.36727120602598,37.7768307594145,18.639806097261
"60","North East","Greater London Urban Area","Background Urban","1982","Fall","06","28","19",51.3542078280256,-3.58894821929435,-2.27718588730976,286.876188526815,6.65552950022891,196.222753596876,0.00523559962306666,2583.42241461006,7198527.50418807,0.157670487696147,76.3337687368998,17.737384552526,13.812220665444,1.47553128369829,36.4920823469063,18.6382129240098
"61","West Midlands","Yorkshire & Humberside","Background Urban","1981","Spring","07","28","14",53.2510013487606,-1.42988599713095,-46.0290792606128,296.232416110719,3.28197226007792,276.21826007201,-0.00199947278030236,2225.98476214438,12740717.0676606,0.149322979731455,76.3634987578661,17.7500436612626,13.8082143680159,1.44228066898569,36.4758810894949,18.6392606069859
"62","South West","West Midlands Urban Area","Traffic Urban","1984","Winter","03","06","17",50.9529597025879,-0.259327604303964,-67.198268912968,279.686949673321,0.821202560778125,-18.2134027462217,0.000655747196446119,564.437494818583,2370388.62583689,0.230447409911906,76.2819219433353,17.7469630559607,13.8077989643648,1.44182523487723,36.4897195681222,18.6506607091462
"63","Yorkshire and The Humber","North West & Merseyside","Background Urban","1990","Spring","12","04","18",51.4278444906657,0.517885001415096,118.038159389721,282.149681756643,7.76232918561387,373.798920853202,-0.00334330123399157,695.453496199468,2834811.11603856,0.194206735635066,76.3076072641594,17.6986423456766,13.795753417949,1.44164047403992,36.4438041630128,18.6424223357478
"64","North West","South West","Background Rural","1982","Winter","12","09","20",53.0820815346276,-0.481646047330459,61.8431517512595,277.900920573363,4.34848336556832,189.039544335864,-0.00339148098526854,672.193906859275,4115618.28374754,0.331826797623751,76.3538427635455,17.7323704741721,13.7942566219087,1.44251618070689,36.4495639489382,18.6379775820861
"65","Greater London Authority","North West & Merseyside","Industrial Urban","1982","Spring","06","16","05",50.6370987364554,0.014538330530375,22.9283337907663,285.02698995657,3.80389611269941,163.50361329167,0.000425255557704718,300.587382006056,10812.8067617785,0.165487288583726,76.3212982301876,17.7191721581284,13.8396229668049,1.44069492834926,36.4723214757204,18.6437647517382
"66","East Midlands","Eastern","Industrial Urban","1989","Winter","11","31","02",52.2389613039071,-0.419448171824665,196.701886981531,279.191949255413,3.89770053285103,71.7422637651654,-0.00133189435230502,302.353093647625,2074964.9696869,0.266926645406187,76.2884941157274,17.7367495427571,13.7947424403205,1.44211503709901,36.4855072063035,18.6410454540313
"67","Greater London Authority","Greater Manchester Urban Area","Background Urban","1996","Spring","06","10","16",54.1490672936693,-1.30058832936424,-199.287622287407,288.761860564189,6.02669346970139,181.412290783089,-0.000161399017794682,1906.67838243534,6262465.73684939,0.0982993837882445,56.6816112182818,50.879157901886,20.5678966960252,0.480629937373407,28.7756623537573,18.6409933426945
"68","East of England","East Midlands","Traffic Urban","1990","Spring","03","12","12",49.4550177117377,-1.4833700166077,29.0354710707045,285.77346614752,2.95325463472608,377.139143770367,-0.00104612732393336,1888.6169520917,10079361.6072144,0.172128211329755,76.2787614478853,17.7357424244055,13.8147421576184,1.44211337708543,36.455955282709,18.644849479743
"69","Greater London Authority","South West","Background Urban","1998","Winter","03","06","15",53.8545442219102,-0.400265303331472,88.8411624012877,285.203023138852,10.8203654616258,229.082071593635,0.00108268330684463,792.165319921357,735778.926357554,0.140252369238437,51.712341490228,44.6353178748728,9.81305304240818,0.69836760095866,19.243647171831,17.0305529997213
"70","East Midlands","North East","Background Rural","1992","Winter","03","14","14",54.4093516466936,-0.519701150958523,19.560762855858,283.032186605189,10.3377486599236,290.756281042759,0.000376995998263548,1253.4140065745,4792637.81801594,0.166844745423195,76.3153769340171,17.7460436375863,26.5095911636169,1.44083524831085,36.4639247672303,18.6513458292362
"71","North West","West Midlands Urban Area","Traffic Urban","1994","Spring","03","09","21",52.4712473759145,0.559895342216154,142.744227332731,280.655329854505,6.19771406801871,250.282264808297,0.00100182564738605,605.470026776205,535639.922703393,0.196809807653748,76.2983486052759,17.7558631333866,13.8220899776295,1.4239159314937,37.107552405555,18.6419291037654
"72","Greater London Authority","East Midlands","Background Urban","1984","Winter","02","21","00",52.9676359208305,-1.71476719941208,71.8148100936278,276.692407009636,6.51685960681895,202.175487586148,-0.000129185845306577,666.617881432888,2513448.495098,0.208824336868918,76.3662488973341,17.7474869400769,13.8259897829436,1.44316805300512,36.4774753900403,18.6395427364728
"73","North East","Greater London Urban Area","Background Urban","1996","Winter","06","04","04",53.5576825077332,-0.646174407007419,103.089844814842,283.620979624771,5.50094764291415,233.437724775707,0.000773680309224705,359.871154148084,-11.3688715443248,0.206785921020305,75.7095053841494,11.5989273713286,11.9523930830179,1.00643419178332,34.9807606318295,18.6422538271253
"74","South East","Coventry/Bedworth","Background Urban","1998","Fall","05","19","00",52.5442562728372,-2.46210512219531,108.73035442864,283.295237983143,1.67903229737951,66.8103816000964,0.00180624715910866,103.72922700234,5027269.83680622,0.181062484174613,-1.13807891127128,29.7135589567898,20.8857395127175,0.382125399609864,36.4844672122844,17.9474020399419
"75","South West","North East","Traffic Urban","1984","Fall","05","13","02",51.0466737498184,-1.45631295135234,-85.6084990359594,278.972523989181,6.68856221403143,43.26672507603,0.00199283641298355,715.873777805739,2410503.01437568,0.232257343412347,76.3140665746307,17.7190236808156,13.8029104413484,1.44200171605257,36.4888814450391,18.6506604084296
"76","Yorkshire and The Humber","Greater London Urban Area","Traffic Urban","1992","Fall","09","16","15",51.7805950439995,-1.71016568093871,32.2963445420373,290.352081138529,5.7112036568446,365.083800330338,0.000415973929426889,963.634133956622,5067526.43432872,0.156794357429547,62.8228280116413,17.735202606446,14.1590937203983,1.62491914022729,36.5791570298228,18.641762957553
"77","Yorkshire and The Humber","Eastern","Traffic Urban","1991","Fall","06","25","19",53.3324571640255,-1.42173387429358,30.8546459960143,289.324180554233,6.04920442289922,226.971793977487,0.000543448155872458,910.254249586338,8819234.84462018,0.185568900299339,76.3673247579556,17.7296562726628,13.8102189580738,1.44276945454304,36.469705908769,18.6449344419376
"78","North West","Eastern","Traffic Urban","1998","Winter","03","23","09",53.4213167206237,-0.969774877873453,69.6281887667936,283.202959727282,3.67689192975878,303.659257929593,-0.00309673490121419,554.116321849246,2198556.48977585,0.198131973334559,-45.7620725265733,17.7560915760414,13.8128606024035,1.33504606572874,35.4539894898582,18.6416117335579
"79","East Midlands","Coventry/Bedworth","Industrial Urban","1990","Fall","04","25","13",52.3932164896195,-1.3331445138921,49.5756418393325,290.217842492099,1.26835252147681,129.734880396539,0.000874671165897481,891.376706688164,7819614.23127266,0.116134156526012,131.175818535211,20.149245190321,16.9139836145964,1.14157558580248,36.4564013024429,18.6594079722915
"80","Greater London Authority","West Midlands Urban Area","Background Rural","1991","Fall","02","11","05",52.0388311914835,-2.6072854170767,87.1611264781544,276.835485004126,7.60422366734623,326.725122610627,0.00124403553294191,663.438282901003,-65105.8914757901,0.178996084376104,39.6825179123408,10.1826607393544,11.7816718068116,0.945906466534997,32.5328338999687,15.7792452535421
"81","East Midlands","Bristol Urban Area","Background Urban","1981","Summer","02","31","02",54.125735433722,-2.64874645779538,72.0788911983636,270.743346644435,-1.8949024483971,150.39846805879,-0.000891657229542711,-296.037664970534,1873547.44497062,0.133562860939555,76.2880192014445,17.7248752539151,13.8379490258552,1.441300485589,36.4545281721336,18.6409140102888
"82","South East","Coventry/Bedworth","Background Urban","1998","Fall","01","13","00",50.0467792166031,-2.42310856808795,72.2429853645708,276.771721838755,-1.49428227834358,138.694051036172,-0.0118813216815594,-30.3045776027371,9865200.61038288,0.183964623134356,133.67333475935,21.4475995231476,14.955628449849,0.863865186027098,36.4844670330487,17.9484598535765
"83","South West","Brighton/Worthing/Littlehampton","Traffic Urban","1999","Summer","11","24","22",50.9051469428881,-2.71900125719454,14.7611776611056,279.889531992002,2.77383406327187,220.514460402601,-0.00892252177361298,-25.3261056225186,11138793.9874798,0.145313989574166,37.6281496769044,17.7518659806546,13.8246060944836,0.864623352152339,36.4734328452363,18.639465656187
