datetime,value,label
2080-12-31 12:00:00,10444.58771,Y15626
2081-12-31 12:00:00,8209.720664,Y15626
2082-12-31 12:00:00,7642.914399,Y15626
2083-12-31 12:00:00,7051.47028,Y15626
2084-12-31 12:00:00,6119.71097,Y15626
2085-12-31 12:00:00,5910.569856,Y15626
2086-12-31 12:00:00,7839.456849,Y15626
2087-12-31 12:00:00,9249.170945,Y15626
2088-12-31 12:00:00,9241.906699,Y15626
2089-12-31 12:00:00,8458.178331,Y15626
2090-12-31 12:00:00,9646.752915,Y15626
2091-12-31 12:00:00,9370.163042,Y15626
2092-12-31 12:00:00,10012.84535,Y15626
2093-12-31 12:00:00,9557.827034,Y15626
2094-12-31 12:00:00,9781.873764,Y15626
2095-12-31 12:00:00,11118.08682,Y15626
2096-12-31 12:00:00,10605.5942,Y15626
2097-12-31 12:00:00,9239.16992,Y15626
2098-12-31 12:00:00,9191.809588,Y15626
2099-12-31 12:00:00,8922.21563,Y15626
2100-12-31 12:00:00,7873.939686,Y15626
2101-12-31 12:00:00,7807.34581,Y15626
2102-12-31 12:00:00,8393.001122,Y15626
2103-12-31 12:00:00,10016.09432,Y15626
2104-12-31 12:00:00,10886.18231,Y15626
2105-12-31 12:00:00,10750.57603,Y15626
2106-12-31 12:00:00,10760.47708,Y15626
2107-12-31 12:00:00,11621.77354,Y15626
2108-12-31 12:00:00,12150.57728,Y15626
2109-12-31 12:00:00,11437.21188,Y15626
2110-12-31 12:00:00,10949.70138,Y15626
1987-12-31 12:00:00,3313.2,Y10017
1988-12-31 12:00:00,3183.7,Y10017
1989-12-31 12:00:00,3671.5,Y10017
1990-12-31 12:00:00,1804.5,Y10017
1991-12-31 12:00:00,2300.6,Y10017
1992-12-31 12:00:00,1600.5,Y10017
1993-12-31 12:00:00,3837.9,Y10017
1994-12-31 12:00:00,3071.0,Y10017
1995-12-31 12:00:00,3900.3,Y10017
1996-12-31 12:00:00,4179.7,Y10017
1997-12-31 12:00:00,4923.1,Y10017
1998-12-31 12:00:00,7358.2,Y10017
1999-12-31 12:00:00,13116.0,Y10017
2000-12-31 12:00:00,31784.3,Y10017
2001-12-31 12:00:00,6430.2,Y10017
2002-12-31 12:00:00,3977.2,Y10017
2003-12-31 12:00:00,4249.3,Y10017
2004-12-31 12:00:00,4513.9,Y10017
2005-12-31 12:00:00,4857.0,Y10017
2006-12-31 12:00:00,8490.0,Y10017
2007-12-31 12:00:00,7629.6,Y10017
2008-12-31 12:00:00,15315.1,Y10017
2009-12-31 12:00:00,24603.3,Y10017
2010-12-31 12:00:00,8197.2,Y10017
2011-12-31 12:00:00,3466.1,Y10017
2012-12-31 12:00:00,817.3,Y10017
2013-12-31 12:00:00,2959.1,Y10017
2014-12-31 12:00:00,1799.3,Y10017
2015-12-31 12:00:00,5797.5,Y10017
2016-12-31 12:00:00,4597.6,Y10017
1969-12-31 12:00:00,291.3,Y6574
1970-12-31 12:00:00,317.3,Y6574
1971-12-31 12:00:00,346.4,Y6574
1972-12-31 12:00:00,372.7,Y6574
1973-12-31 12:00:00,436.1,Y6574
1974-12-31 12:00:00,455.0,Y6574
1975-12-31 12:00:00,497.9,Y6574
1976-12-31 12:00:00,543.6,Y6574
1977-12-31 12:00:00,595.4,Y6574
1978-12-31 12:00:00,686.9,Y6574
1979-12-31 12:00:00,769.0,Y6574
1980-12-31 12:00:00,876.2,Y6574
1981-12-31 12:00:00,1017.8,Y6574
1982-12-31 12:00:00,1087.9,Y6574
1983-12-31 12:00:00,1075.1,Y6574
1984-12-31 12:00:00,1136.1,Y6574
1985-12-31 12:00:00,1156.6,Y6574
1986-12-31 12:00:00,1143.6,Y6574
1987-12-31 12:00:00,1130.2,Y6574
1988-12-31 12:00:00,1191.2,Y6574
1989-12-31 12:00:00,1261.6,Y6574
1990-12-31 12:00:00,1317.8,Y6574
1991-12-31 12:00:00,1373.9,Y6574
1992-12-31 12:00:00,1454.1,Y6574
1993-12-31 12:00:00,1498.6,Y6574
1994-12-31 12:00:00,1568.7,Y6574
1995-12-31 12:00:00,1614.2,Y6574
1996-12-31 12:00:00,1697.9,Y6574
1997-12-31 12:00:00,1744.1,Y6574
1998-12-31 12:00:00,1891.3,Y6574
1999-12-31 12:00:00,1962.8,Y6574
2000-12-31 12:00:00,2134.8,Y6574
2001-12-31 12:00:00,2288.4,Y6574
2002-12-31 12:00:00,2352.8,Y6574
2003-12-31 12:00:00,2384.4,Y6574
2004-12-31 12:00:00,2530.1,Y6574
2005-12-31 12:00:00,2631.6,Y6574
2006-12-31 12:00:00,2689.2,Y6574
2007-12-31 12:00:00,2788.6,Y6574
2008-12-31 12:00:00,3094.3,Y6574
2009-12-31 12:00:00,3027.2,Y6574
2010-12-31 12:00:00,3161.9,Y6574
2011-12-31 12:00:00,3486.7,Y6574
2012-12-31 12:00:00,3663.6,Y6574
2013-12-31 12:00:00,3692.1,Y6574
2014-12-31 12:00:00,3850.0,Y6574
1971-12-31 12:00:00,9210.527,Y16249
1972-12-31 12:00:00,9376.267,Y16249
1973-12-31 12:00:00,9635.561,Y16249
1974-12-31 12:00:00,9733.156,Y16249
1975-12-31 12:00:00,9752.173,Y16249
1976-12-31 12:00:00,9808.253,Y16249
1977-12-31 12:00:00,9864.122,Y16249
1978-12-31 12:00:00,9628.97,Y16249
1979-12-31 12:00:00,9574.969,Y16249
1980-12-31 12:00:00,9838.107,Y16249
1981-12-31 12:00:00,9559.975,Y16249
1982-12-31 12:00:00,9035.926,Y16249
1983-12-31 12:00:00,8525.506,Y16249
1984-12-31 12:00:00,8175.473,Y16249
1985-12-31 12:00:00,7887.754,Y16249
1986-12-31 12:00:00,7861.961,Y16249
1987-12-31 12:00:00,7913.477,Y16249
1988-12-31 12:00:00,7821.532,Y16249
1989-12-31 12:00:00,8338.953,Y16249
1990-12-31 12:00:00,8812.574,Y16249
1991-12-31 12:00:00,8880.858,Y16249
1992-12-31 12:00:00,8409.382,Y16249
1993-12-31 12:00:00,7949.883,Y16249
1994-12-31 12:00:00,7395.093,Y16249
1995-12-31 12:00:00,6680.014,Y16249
1996-12-31 12:00:00,6382.694,Y16249
1997-12-31 12:00:00,6277.382,Y16249
1998-12-31 12:00:00,7334.841,Y16249
1999-12-31 12:00:00,8239.701,Y16249
2000-12-31 12:00:00,8287.379,Y16249
2001-12-31 12:00:00,8293.851,Y16249
2002-12-31 12:00:00,7888.84,Y16249
2003-12-31 12:00:00,7816.407,Y16249
2004-12-31 12:00:00,7746.705,Y16249
2005-12-31 12:00:00,7423.968,Y16249
2006-12-31 12:00:00,7661.616,Y16249
2007-12-31 12:00:00,7872.677,Y16249
2008-12-31 12:00:00,8040.02,Y16249
2009-12-31 12:00:00,8192.987,Y16249
2010-12-31 12:00:00,8132.156,Y16249
2011-12-31 12:00:00,8117.424,Y16249
2012-12-31 12:00:00,8195.72,Y16249
2013-12-31 12:00:00,8378.572,Y16249
2014-12-31 12:00:00,8560.486,Y16249
1978-12-31 12:00:00,1558.26578634356,Y4275
1979-12-31 12:00:00,1623.83322568206,Y4275
1980-12-31 12:00:00,1818.22909174904,Y4275
1981-12-31 12:00:00,2053.01080031831,Y4275
1982-12-31 12:00:00,2281.85394224231,Y4275
1983-12-31 12:00:00,2466.61533551614,Y4275
1984-12-31 12:00:00,2686.95131587373,Y4275
1985-12-31 12:00:00,2967.57002915554,Y4275
1986-12-31 12:00:00,3334.88902740181,Y4275
1987-12-31 12:00:00,3733.38600015083,Y4275
1988-12-31 12:00:00,3965.78351058546,Y4275
1989-12-31 12:00:00,4012.57339712133,Y4275
1990-12-31 12:00:00,4146.81909635952,Y4275
1991-12-31 12:00:00,4319.62959840566,Y4275
1992-12-31 12:00:00,4473.54991402745,Y4275
1993-12-31 12:00:00,4564.84715617239,Y4275
1994-12-31 12:00:00,4771.63845865317,Y4275
1995-12-31 12:00:00,5022.7989485,Y4275
1996-12-31 12:00:00,5347.17256159,Y4275
1997-12-31 12:00:00,5772.48134175,Y4275
1998-12-31 12:00:00,6336.64805583,Y4275
1999-12-31 12:00:00,6739.36808665,Y4275
2000-12-31 12:00:00,7100.49530633,Y4275
2001-12-31 12:00:00,7533.69434725,Y4275
2002-12-31 12:00:00,7887.18663529,Y4275
2003-12-31 12:00:00,8093.80181443,Y4275
2004-12-31 12:00:00,8475.14794475,Y4275
2005-12-31 12:00:00,8960.25181998,Y4275
2006-12-31 12:00:00,9769.27771593,Y4275
2007-12-31 12:00:00,10795.23341768,Y4275
2008-12-31 12:00:00,11801.53749854,Y4275
2009-12-31 12:00:00,12140.47450581,Y4275
2010-12-31 12:00:00,12596.05704747,Y4275
1990-12-31 12:00:00,4620.0,Y1519
1991-12-31 12:00:00,4840.0,Y1519
1992-12-31 12:00:00,5150.0,Y1519
1993-12-31 12:00:00,5410.0,Y1519
1994-12-31 12:00:00,5600.0,Y1519
1995-12-31 12:00:00,5780.0,Y1519
1996-12-31 12:00:00,5910.0,Y1519
1997-12-31 12:00:00,6210.0,Y1519
1998-12-31 12:00:00,6420.0,Y1519
1999-12-31 12:00:00,6640.0,Y1519
2000-12-31 12:00:00,7450.0,Y1519
2001-12-31 12:00:00,8060.0,Y1519
2002-12-31 12:00:00,8540.0,Y1519
2003-12-31 12:00:00,8610.0,Y1519
2004-12-31 12:00:00,8690.0,Y1519
2005-12-31 12:00:00,9010.0,Y1519
2006-12-31 12:00:00,9520.0,Y1519
2007-12-31 12:00:00,9890.0,Y1519
2008-12-31 12:00:00,9760.0,Y1519
2009-12-31 12:00:00,9570.0,Y1519
2010-12-31 12:00:00,9810.0,Y1519
2011-12-31 12:00:00,10190.0,Y1519
2012-12-31 12:00:00,10070.0,Y1519
2013-12-31 12:00:00,10430.0,Y1519
2014-12-31 12:00:00,10370.0,Y1519
2015-12-31 12:00:00,10530.0,Y1519
2016-12-31 12:00:00,11020.0,Y1519
1978-12-31 12:00:00,2712.195,Y16233
1979-12-31 12:00:00,3175.528,Y16233
1980-12-31 12:00:00,3738.761,Y16233
1981-12-31 12:00:00,4130.447,Y16233
1982-12-31 12:00:00,4375.268,Y16233
1983-12-31 12:00:00,4475.529,Y16233
1984-12-31 12:00:00,4597.035,Y16233
1985-12-31 12:00:00,4717.456,Y16233
1986-12-31 12:00:00,4717.141,Y16233
1987-12-31 12:00:00,4762.568,Y16233
1988-12-31 12:00:00,4773.642,Y16233
1989-12-31 12:00:00,5020.438,Y16233
1990-12-31 12:00:00,5221.806,Y16233
1991-12-31 12:00:00,5447.584,Y16233
1992-12-31 12:00:00,5603.3,Y16233
1993-12-31 12:00:00,5703.872,Y16233
1994-12-31 12:00:00,5786.137,Y16233
1995-12-31 12:00:00,5957.221,Y16233
1996-12-31 12:00:00,6081.523,Y16233
1997-12-31 12:00:00,6623.094,Y16233
1998-12-31 12:00:00,6851.35,Y16233
1999-12-31 12:00:00,7081.763,Y16233
2000-12-31 12:00:00,7233.939,Y16233
2001-12-31 12:00:00,7400.57,Y16233
2002-12-31 12:00:00,7551.622,Y16233
2003-12-31 12:00:00,7720.434,Y16233
2004-12-31 12:00:00,7899.127,Y16233
2005-12-31 12:00:00,8165.945,Y16233
2006-12-31 12:00:00,8857.436,Y16233
2007-12-31 12:00:00,9257.175,Y16233
2008-12-31 12:00:00,9751.332,Y16233
2009-12-31 12:00:00,9949.704,Y16233
2010-12-31 12:00:00,10000.0,Y16233
2011-12-31 12:00:00,10583.52,Y16233
2012-12-31 12:00:00,10669.89,Y16233
2013-12-31 12:00:00,10788.0,Y16233
2014-12-31 12:00:00,10814.74,Y16233
2050-12-31 12:00:00,2407.496363,Y173
2051-12-31 12:00:00,2472.365409,Y173
2052-12-31 12:00:00,2785.891002,Y173
2053-12-31 12:00:00,3068.76562,Y173
2054-12-31 12:00:00,3253.619429,Y173
2055-12-31 12:00:00,3289.003958,Y173
2056-12-31 12:00:00,3791.715386,Y173
2057-12-31 12:00:00,3695.03058,Y173
2058-12-31 12:00:00,3391.737727,Y173
2059-12-31 12:00:00,3494.65723,Y173
2060-12-31 12:00:00,3271.785588,Y173
2061-12-31 12:00:00,3548.94478,Y173
2062-12-31 12:00:00,4049.396659,Y173
2063-12-31 12:00:00,4161.056033,Y173
2064-12-31 12:00:00,3664.254386,Y173
2065-12-31 12:00:00,4493.79925,Y173
2066-12-31 12:00:00,4875.965574,Y173
2067-12-31 12:00:00,5362.444277,Y173
2068-12-31 12:00:00,5641.782333,Y173
2069-12-31 12:00:00,6166.658257,Y173
2070-12-31 12:00:00,6259.645534,Y173
2071-12-31 12:00:00,6785.507006,Y173
2072-12-31 12:00:00,7151.248635,Y173
2073-12-31 12:00:00,7188.310906,Y173
2074-12-31 12:00:00,5341.884689,Y173
2075-12-31 12:00:00,4510.443185,Y173
2076-12-31 12:00:00,5805.201166,Y173
2077-12-31 12:00:00,6842.094443,Y173
2078-12-31 12:00:00,7448.957653,Y173
2079-12-31 12:00:00,8178.928518,Y173
2080-12-31 12:00:00,8631.477398,Y173
2081-12-31 12:00:00,8765.078742,Y173
2082-12-31 12:00:00,9297.393967,Y173
2083-12-31 12:00:00,9530.824835,Y173
2084-12-31 12:00:00,10445.05571,Y173
2085-12-31 12:00:00,10626.5577,Y173
2086-12-31 12:00:00,10896.42972,Y173
2087-12-31 12:00:00,11761.5318,Y173
2088-12-31 12:00:00,12554.60125,Y173
2089-12-31 12:00:00,13226.33919,Y173
2090-12-31 12:00:00,14044.49705,Y173
2091-12-31 12:00:00,13689.73288,Y173
2092-12-31 12:00:00,14529.87128,Y173
2093-12-31 12:00:00,14160.52009,Y173
2094-12-31 12:00:00,14767.19776,Y173
2095-12-31 12:00:00,15468.07072,Y173
2096-12-31 12:00:00,15265.56035,Y173
2097-12-31 12:00:00,15226.31666,Y173
2098-12-31 12:00:00,15864.75268,Y173
2099-12-31 12:00:00,16343.29358,Y173
2100-12-31 12:00:00,17013.99732,Y173
2101-12-31 12:00:00,17512.00623,Y173
2102-12-31 12:00:00,17436.53874,Y173
2103-12-31 12:00:00,17441.29481,Y173
2104-12-31 12:00:00,18099.46343,Y173
2105-12-31 12:00:00,18240.10068,Y173
2106-12-31 12:00:00,18694.31017,Y173
2107-12-31 12:00:00,19604.47955,Y173
2108-12-31 12:00:00,19945.78965,Y173
2109-12-31 12:00:00,19021.83359,Y173
2110-12-31 12:00:00,18892.06319,Y173
2061-12-31 12:00:00,7815.603,Y15920
2062-12-31 12:00:00,5515.067,Y15920
2063-12-31 12:00:00,6145.185,Y15920
2064-12-31 12:00:00,5660.843,Y15920
2065-12-31 12:00:00,4933.559,Y15920
2066-12-31 12:00:00,4725.138,Y15920
2067-12-31 12:00:00,4546.811,Y15920
2068-12-31 12:00:00,4648.826,Y15920
2069-12-31 12:00:00,4792.706,Y15920
2070-12-31 12:00:00,4770.935,Y15920
2071-12-31 12:00:00,3729.679,Y15920
2072-12-31 12:00:00,2880.224,Y15920
2073-12-31 12:00:00,1804.504,Y15920
2074-12-31 12:00:00,1860.752,Y15920
2075-12-31 12:00:00,1868.899,Y15920
2076-12-31 12:00:00,2398.228,Y15920
2077-12-31 12:00:00,3563.894,Y15920
2078-12-31 12:00:00,4426.746,Y15920
2079-12-31 12:00:00,5453.272,Y15920
2080-12-31 12:00:00,6767.885,Y15920
2081-12-31 12:00:00,7930.678,Y15920
2082-12-31 12:00:00,8174.86,Y15920
2083-12-31 12:00:00,7599.181,Y15920
2084-12-31 12:00:00,6909.117,Y15920
2085-12-31 12:00:00,5890.609,Y15920
2086-12-31 12:00:00,5210.89,Y15920
2087-12-31 12:00:00,5085.854,Y15920
2088-12-31 12:00:00,5067.876,Y15920
2089-12-31 12:00:00,5650.703,Y15920
2090-12-31 12:00:00,6154.639,Y15920
2091-12-31 12:00:00,6218.684,Y15920
2092-12-31 12:00:00,6534.633,Y15920
2093-12-31 12:00:00,6907.761,Y15920
2094-12-31 12:00:00,7269.521,Y15920
2095-12-31 12:00:00,7637.311,Y15920
2096-12-31 12:00:00,7936.372,Y15920
2097-12-31 12:00:00,8060.688,Y15920
2098-12-31 12:00:00,8134.8,Y15920
2099-12-31 12:00:00,8208.588,Y15920
2100-12-31 12:00:00,8250.297,Y15920
2101-12-31 12:00:00,8299.158,Y15920
2102-12-31 12:00:00,8361.699,Y15920
2103-12-31 12:00:00,8554.527,Y15920
2104-12-31 12:00:00,8859.342,Y15920
2105-12-31 12:00:00,9182.461,Y15920
2106-12-31 12:00:00,9464.192,Y15920
2107-12-31 12:00:00,9656.271,Y15920
2108-12-31 12:00:00,9745.281,Y15920
2109-12-31 12:00:00,9740.868,Y15920
2110-12-31 12:00:00,9749.377,Y15920
2111-12-31 12:00:00,9773.527,Y15920
2112-12-31 12:00:00,9799.835,Y15920
2113-12-31 12:00:00,9821.659,Y15920
2114-12-31 12:00:00,9882.771,Y15920
1970-12-31 12:00:00,133.2083669,Y20444
1971-12-31 12:00:00,136.5418327,Y20444
1972-12-31 12:00:00,164.0687524,Y20444
1973-12-31 12:00:00,224.4173753,Y20444
1974-12-31 12:00:00,295.4712072,Y20444
1975-12-31 12:00:00,335.1971728,Y20444
1976-12-31 12:00:00,403.7452024,Y20444
1977-12-31 12:00:00,504.9926715,Y20444
1978-12-31 12:00:00,605.9034403,Y20444
1979-12-31 12:00:00,705.2491078,Y20444
1980-12-31 12:00:00,807.480374,Y20444
1981-12-31 12:00:00,892.6114628,Y20444
1982-12-31 12:00:00,985.241218,Y20444
1983-12-31 12:00:00,1043.285305,Y20444
1984-12-31 12:00:00,1131.6761118,Y20444
1985-12-31 12:00:00,1136.0453746,Y20444
1986-12-31 12:00:00,1350.6743373,Y20444
1987-12-31 12:00:00,1520.3317958,Y20444
1988-12-31 12:00:00,1881.8759205,Y20444
1989-12-31 12:00:00,2079.7215684,Y20444
1990-12-31 12:00:00,2410.2516415,Y20444
1991-12-31 12:00:00,2488.3700788,Y20444
1992-12-31 12:00:00,2561.4340242,Y20444
1993-12-31 12:00:00,2532.3293458,Y20444
1994-12-31 12:00:00,2670.2801761,Y20444
1995-12-31 12:00:00,3030.3769574,Y20444
1996-12-31 12:00:00,3327.6590291,Y20444
1997-12-31 12:00:00,3566.0783071,Y20444
1998-12-31 12:00:00,4005.838105,Y20444
1999-12-31 12:00:00,4690.3045858,Y20444
2000-12-31 12:00:00,5557.094661,Y20444
2001-12-31 12:00:00,6276.3520912,Y20444
2002-12-31 12:00:00,7098.7100003,Y20444
2003-12-31 12:00:00,8331.6800002,Y20444
2004-12-31 12:00:00,9776.0400001,Y20444
2005-12-31 12:00:00,11716.6700026,Y20444
2006-12-31 12:00:00,13179.770004,Y20444
2007-12-31 12:00:00,14169.839996,Y20444
2008-12-31 12:00:00,12648.2641706,Y20444
2009-12-31 12:00:00,9038.9589404,Y20444
1990-12-31 12:00:00,1436.7927,Y2738
1991-12-31 12:00:00,1467.2362,Y2738
1992-12-31 12:00:00,1459.9073,Y2738
1993-12-31 12:00:00,1450.9899,Y2738
1994-12-31 12:00:00,1495.8558,Y2738
1995-12-31 12:00:00,1519.0154,Y2738
1996-12-31 12:00:00,1560.0264,Y2738
1997-12-31 12:00:00,1469.9597,Y2738
1998-12-31 12:00:00,1522.6031,Y2738
1999-12-31 12:00:00,1460.0876,Y2738
2000-12-31 12:00:00,1474.7412,Y2738
2001-12-31 12:00:00,1458.1592,Y2738
2002-12-31 12:00:00,1439.5432,Y2738
2003-12-31 12:00:00,1443.078,Y2738
2004-12-31 12:00:00,1459.2065,Y2738
2005-12-31 12:00:00,1417.8911,Y2738
2006-12-31 12:00:00,1367.657,Y2738
2007-12-31 12:00:00,1323.9467,Y2738
2008-12-31 12:00:00,1349.1808,Y2738
2009-12-31 12:00:00,1219.3737,Y2738
2010-12-31 12:00:00,1292.8266,Y2738
2011-12-31 12:00:00,1189.9073,Y2738
2012-12-31 12:00:00,1146.9606,Y2738
2013-12-31 12:00:00,1153.6431,Y2738
2014-12-31 12:00:00,1098.47,Y2738
1987-12-31 12:00:00,892.333,Y21101
1988-12-31 12:00:00,1189.747,Y21101
1989-12-31 12:00:00,1288.933,Y21101
1990-12-31 12:00:00,1279.79,Y21101
1991-12-31 12:00:00,1275.244,Y21101
1992-12-31 12:00:00,1191.905,Y21101
1993-12-31 12:00:00,1240.588,Y21101
1994-12-31 12:00:00,1240.777,Y21101
1995-12-31 12:00:00,1257.57,Y21101
1996-12-31 12:00:00,1388.773,Y21101
1997-12-31 12:00:00,1510.475,Y21101
1998-12-31 12:00:00,1707.44,Y21101
1999-12-31 12:00:00,1929.376,Y21101
2000-12-31 12:00:00,2184.946,Y21101
2001-12-31 12:00:00,2341.71,Y21101
2002-12-31 12:00:00,2801.065,Y21101
2003-12-31 12:00:00,3113.188,Y21101
2004-12-31 12:00:00,3477.815,Y21101
2005-12-31 12:00:00,3610.37,Y21101
2006-12-31 12:00:00,3986.982,Y21101
2007-12-31 12:00:00,4383.298,Y21101
2008-12-31 12:00:00,4014.69,Y21101
2009-12-31 12:00:00,4150.894,Y21101
2010-12-31 12:00:00,4403.126,Y21101
2011-12-31 12:00:00,4448.64,Y21101
2012-12-31 12:00:00,4617.395,Y21101
2013-12-31 12:00:00,4855.888,Y21101
2014-12-31 12:00:00,5293.471,Y21101
2015-12-31 12:00:00,5636.735,Y21101
1998-12-31 12:00:00,299.0,Y22818
1999-12-31 12:00:00,390.0,Y22818
2000-12-31 12:00:00,541.0,Y22818
2001-12-31 12:00:00,895.0,Y22818
2002-12-31 12:00:00,798.0,Y22818
2003-12-31 12:00:00,964.0,Y22818
2004-12-31 12:00:00,1171.0,Y22818
2005-12-31 12:00:00,1012.0,Y22818
2006-12-31 12:00:00,1127.0,Y22818
2007-12-31 12:00:00,1136.0,Y22818
2008-12-31 12:00:00,1578.0,Y22818
2009-12-31 12:00:00,1786.0,Y22818
2010-12-31 12:00:00,2593.0,Y22818
2011-12-31 12:00:00,3037.0,Y22818
2012-12-31 12:00:00,3606.0,Y22818
2013-12-31 12:00:00,4241.0,Y22818
2014-12-31 12:00:00,4276.0,Y22818
2015-12-31 12:00:00,5803.0,Y22818
2016-12-31 12:00:00,6483.0,Y22818
2060-12-31 12:00:00,1548.5,Y3668
2061-12-31 12:00:00,1600.9,Y3668
2062-12-31 12:00:00,1781.2,Y3668
2063-12-31 12:00:00,1926.5,Y3668
2064-12-31 12:00:00,2121.8,Y3668
2065-12-31 12:00:00,2323.0,Y3668
2066-12-31 12:00:00,2474.2,Y3668
2067-12-31 12:00:00,2642.7,Y3668
2068-12-31 12:00:00,2965.7,Y3668
2069-12-31 12:00:00,3300.1,Y3668
2070-12-31 12:00:00,3471.3,Y3668
2071-12-31 12:00:00,3580.3,Y3668
2072-12-31 12:00:00,3940.0,Y3668
2073-12-31 12:00:00,4271.1,Y3668
2074-12-31 12:00:00,4322.1,Y3668
2075-12-31 12:00:00,4037.5,Y3668
2076-12-31 12:00:00,4431.4,Y3668
2077-12-31 12:00:00,4764.5,Y3668
2078-12-31 12:00:00,4953.0,Y3668
2079-12-31 12:00:00,5022.0,Y3668
2080-12-31 12:00:00,5036.7,Y3668
2081-12-31 12:00:00,4987.8,Y3668
2082-12-31 12:00:00,4505.1,Y3668
2083-12-31 12:00:00,4508.7,Y3668
2084-12-31 12:00:00,4984.9,Y3668
2085-12-31 12:00:00,5016.6,Y3668
2086-12-31 12:00:00,5159.7,Y3668
2087-12-31 12:00:00,5470.3,Y3668
2088-12-31 12:00:00,5663.8,Y3668
2089-12-31 12:00:00,5818.7,Y3668
2090-12-31 12:00:00,5992.6,Y3668
2091-12-31 12:00:00,6122.7,Y3668
2092-12-31 12:00:00,6216.7,Y3668
2093-12-31 12:00:00,6505.8,Y3668
2094-12-31 12:00:00,6758.1,Y3668
2095-12-31 12:00:00,7000.7,Y3668
2096-12-31 12:00:00,7310.4,Y3668
2097-12-31 12:00:00,7455.4,Y3668
2098-12-31 12:00:00,7917.3,Y3668
2099-12-31 12:00:00,8040.1,Y3668
2100-12-31 12:00:00,8352.4,Y3668
2101-12-31 12:00:00,7935.8,Y3668
2102-12-31 12:00:00,8306.7,Y3668
2103-12-31 12:00:00,8384.4,Y3668
2104-12-31 12:00:00,8687.1,Y3668
2105-12-31 12:00:00,8920.2,Y3668
2106-12-31 12:00:00,9067.8,Y3668
2107-12-31 12:00:00,9182.8,Y3668
2108-12-31 12:00:00,8970.7,Y3668
2109-12-31 12:00:00,8284.5,Y3668
2110-12-31 12:00:00,9086.3,Y3668
2111-12-31 12:00:00,8899.5,Y3668
2112-12-31 12:00:00,8618.3,Y3668
2113-12-31 12:00:00,8785.2,Y3668
2114-12-31 12:00:00,9049.4,Y3668
2115-12-31 12:00:00,8884.6,Y3668
