idx,value,label
1993-05-31 12:00:00,1700.9,M22184
1993-06-30 12:00:00,1702.0,M22184
1993-07-31 12:00:00,1703.5,M22184
1993-08-31 12:00:00,1716.9,M22184
1993-09-30 12:00:00,1693.3,M22184
1993-10-31 12:00:00,1711.2,M22184
1993-11-30 12:00:00,1680.3,M22184
1993-12-31 12:00:00,1631.7,M22184
1994-01-31 12:00:00,1657.7,M22184
1994-02-28 12:00:00,1702.8,M22184
1994-03-31 12:00:00,1679.2,M22184
1994-04-30 12:00:00,1649.9,M22184
1994-05-31 12:00:00,1641.3,M22184
1994-06-30 12:00:00,1676.3,M22184
1994-07-31 12:00:00,1672.9,M22184
1994-08-31 12:00:00,1644.9,M22184
1994-09-30 12:00:00,1657.0,M22184
1994-10-31 12:00:00,1671.1,M22184
1994-11-30 12:00:00,1640.1,M22184
1994-12-31 12:00:00,1622.9,M22184
1995-01-31 12:00:00,1593.2,M22184
1995-02-28 12:00:00,1628.8,M22184
1995-03-31 12:00:00,1628.8,M22184
1995-04-30 12:00:00,1653.9,M22184
1995-05-31 12:00:00,1616.1,M22184
1995-06-30 12:00:00,1648.7,M22184
1995-07-31 12:00:00,1659.8,M22184
1995-08-31 12:00:00,1654.8,M22184
1995-09-30 12:00:00,1624.7,M22184
1995-10-31 12:00:00,1658.6,M22184
1995-11-30 12:00:00,1647.3,M22184
1995-12-31 12:00:00,1606.1,M22184
1996-01-31 12:00:00,1609.7,M22184
1996-02-29 12:00:00,1660.3,M22184
1996-03-31 12:00:00,1654.2,M22184
1996-04-30 12:00:00,1652.3,M22184
1996-05-31 12:00:00,1658.0,M22184
1996-06-30 12:00:00,1659.4,M22184
1996-07-31 12:00:00,1684.2,M22184
1996-08-31 12:00:00,1746.8,M22184
1996-09-30 12:00:00,1744.8,M22184
1996-10-31 12:00:00,1731.8,M22184
1996-11-30 12:00:00,1700.6,M22184
1996-12-31 12:00:00,1676.8,M22184
1997-01-31 12:00:00,1678.7,M22184
1997-02-28 12:00:00,1678.7,M22184
1997-03-31 12:00:00,1688.8,M22184
1997-04-30 12:00:00,1686.5,M22184
1997-05-31 12:00:00,1693.2,M22184
1997-06-30 12:00:00,1695.5,M22184
1997-07-31 12:00:00,1676.1,M22184
1997-08-31 12:00:00,1647.1,M22184
1997-09-30 12:00:00,1710.8,M22184
1997-10-31 12:00:00,1723.9,M22184
1997-11-30 12:00:00,1700.2,M22184
1997-12-31 12:00:00,1683.3,M22184
1998-01-31 12:00:00,1677.3,M22184
1998-02-28 12:00:00,1666.0,M22184
1998-03-31 12:00:00,1681.5,M22184
1998-04-30 12:00:00,1650.6,M22184
1998-05-31 12:00:00,1676.3,M22184
1998-06-30 12:00:00,1677.1,M22184
1998-07-31 12:00:00,1654.4,M22184
1998-08-31 12:00:00,1693.6,M22184
1998-09-30 12:00:00,1736.0,M22184
1998-10-31 12:00:00,1735.9,M22184
1998-11-30 12:00:00,1730.4,M22184
1998-12-31 12:00:00,1716.8,M22184
1999-01-31 12:00:00,1700.5,M22184
1999-02-28 12:00:00,1684.7,M22184
1999-03-31 12:00:00,1705.8,M22184
1999-04-30 12:00:00,1708.5,M22184
1999-05-31 12:00:00,1712.6,M22184
1999-06-30 12:00:00,1706.0,M22184
1999-07-31 12:00:00,1682.6,M22184
1999-08-31 12:00:00,1700.0,M22184
1999-09-30 12:00:00,1709.4,M22184
1999-10-31 12:00:00,1744.2,M22184
1999-11-30 12:00:00,1740.5,M22184
1999-12-31 12:00:00,1714.6,M22184
2000-01-31 12:00:00,1789.4,M22184
2000-02-29 12:00:00,1788.0,M22184
2000-03-31 12:00:00,1813.6,M22184
2000-04-30 12:00:00,1775.2,M22184
2000-05-31 12:00:00,1778.1,M22184
2000-06-30 12:00:00,1792.9,M22184
2000-07-31 12:00:00,1766.9,M22184
2000-08-31 12:00:00,1752.1,M22184
2000-09-30 12:00:00,1760.1,M22184
2000-10-31 12:00:00,1723.0,M22184
2000-11-30 12:00:00,1739.9,M22184
2000-12-31 12:00:00,1738.9,M22184
2001-01-31 12:00:00,1699.7,M22184
2001-02-28 12:00:00,1693.0,M22184
2001-03-31 12:00:00,1725.0,M22184
2001-04-30 12:00:00,1715.6,M22184
2001-05-31 12:00:00,1696.3,M22184
2001-06-30 12:00:00,1732.8,M22184
2001-07-31 12:00:00,1721.6,M22184
2001-08-31 12:00:00,1710.1,M22184
2001-09-30 12:00:00,1717.8,M22184
2001-10-31 12:00:00,1712.9,M22184
2001-11-30 12:00:00,1703.6,M22184
2001-12-31 12:00:00,1695.2,M22184
2002-01-31 12:00:00,1681.9,M22184
2002-02-28 12:00:00,1700.8,M22184
2002-03-31 12:00:00,1713.7,M22184
2002-04-30 12:00:00,1696.5,M22184
2002-05-31 12:00:00,1708.2,M22184
2002-06-30 12:00:00,1692.7,M22184
2002-07-31 12:00:00,1686.4,M22184
2002-08-31 12:00:00,1698.7,M22184
2002-09-30 12:00:00,1696.1,M22184
2002-10-31 12:00:00,1713.5,M22184
2002-11-30 12:00:00,1707.5,M22184
2002-12-31 12:00:00,1686.2,M22184
2003-01-31 12:00:00,1673.4,M22184
2003-02-28 12:00:00,1687.8,M22184
2003-03-31 12:00:00,1704.6,M22184
2003-04-30 12:00:00,1700.6,M22184
2003-05-31 12:00:00,1700.9,M22184
2003-06-30 12:00:00,1733.0,M22184
2003-07-31 12:00:00,1713.0,M22184
2003-08-31 12:00:00,1722.1,M22184
2003-09-30 12:00:00,1716.3,M22184
2003-10-31 12:00:00,1710.1,M22184
2003-11-30 12:00:00,1719.9,M22184
2003-12-31 12:00:00,1714.5,M22184
2004-01-31 12:00:00,1713.7,M22184
2004-02-29 12:00:00,1708.2,M22184
2004-03-31 12:00:00,1738.7,M22184
2004-04-30 12:00:00,1740.8,M22184
2004-05-31 12:00:00,1752.3,M22184
2004-06-30 12:00:00,1757.3,M22184
2004-07-31 12:00:00,1766.7,M22184
2004-08-31 12:00:00,1752.6,M22184
2004-09-30 12:00:00,1754.4,M22184
2004-10-31 12:00:00,1759.4,M22184
2004-11-30 12:00:00,1748.0,M22184
2004-12-31 12:00:00,1767.2,M22184
2005-01-31 12:00:00,1718.5,M22184
2005-02-28 12:00:00,1722.1,M22184
2005-03-31 12:00:00,1723.1,M22184
2005-04-30 12:00:00,1735.0,M22184
2005-05-31 12:00:00,1740.8,M22184
2005-06-30 12:00:00,1744.9,M22184
2005-07-31 12:00:00,1796.5,M22184
2005-08-31 12:00:00,1767.7,M22184
2005-09-30 12:00:00,1764.2,M22184
2005-10-31 12:00:00,1774.2,M22184
2005-11-30 12:00:00,1775.0,M22184
2005-12-31 12:00:00,1781.7,M22184
2006-01-31 12:00:00,1773.9,M22184
2006-02-28 12:00:00,1783.8,M22184
2006-03-31 12:00:00,1787.6,M22184
2006-04-30 12:00:00,1785.3,M22184
2006-05-31 12:00:00,1797.1,M22184
2006-06-30 12:00:00,1794.1,M22184
2006-07-31 12:00:00,1817.9,M22184
2006-08-31 12:00:00,1818.1,M22184
2006-09-30 12:00:00,1789.8,M22184
2006-10-31 12:00:00,1795.1,M22184
2006-11-30 12:00:00,1776.6,M22184
2006-12-31 12:00:00,1787.4,M22184
2007-01-31 12:00:00,1795.3,M22184
2007-02-28 12:00:00,1783.4,M22184
2007-03-31 12:00:00,1775.3,M22184
2007-04-30 12:00:00,1821.9,M22184
2007-05-31 12:00:00,1843.1,M22184
2007-06-30 12:00:00,1851.0,M22184
2007-07-31 12:00:00,1848.9,M22184
2007-08-31 12:00:00,1852.7,M22184
2007-09-30 12:00:00,1854.8,M22184
2007-10-31 12:00:00,1841.0,M22184
2007-11-30 12:00:00,1834.1,M22184
2007-12-31 12:00:00,1821.8,M22184
2008-01-31 12:00:00,1790.8,M22184
2008-02-29 12:00:00,1782.8,M22184
2008-03-31 12:00:00,1794.3,M22184
2008-04-30 12:00:00,1804.7,M22184
2008-05-31 12:00:00,1806.9,M22184
2008-06-30 12:00:00,1824.2,M22184
2008-07-31 12:00:00,1815.9,M22184
2008-08-31 12:00:00,1788.3,M22184
2008-09-30 12:00:00,1776.6,M22184
2008-10-31 12:00:00,1789.7,M22184
2008-11-30 12:00:00,1781.6,M22184
2008-12-31 12:00:00,1757.6,M22184
2009-01-31 12:00:00,1733.2,M22184
2009-02-28 12:00:00,1742.9,M22184
2009-03-31 12:00:00,1737.9,M22184
2009-04-30 12:00:00,1763.1,M22184
2009-05-31 12:00:00,1760.1,M22184
2009-06-30 12:00:00,1772.8,M22184
2009-07-31 12:00:00,1790.6,M22184
2009-08-31 12:00:00,1781.9,M22184
2009-09-30 12:00:00,1783.2,M22184
2009-10-31 12:00:00,1788.0,M22184
2009-11-30 12:00:00,1786.6,M22184
2009-12-31 12:00:00,1777.4,M22184
2010-01-31 12:00:00,1802.7,M22184
2010-02-28 12:00:00,1796.6,M22184
2010-03-31 12:00:00,1821.4,M22184
2010-04-30 12:00:00,1823.6,M22184
2010-05-31 12:00:00,1784.6,M22184
2010-06-30 12:00:00,1804.8,M22184
2010-07-31 12:00:00,1814.5,M22184
2010-08-31 12:00:00,1805.6,M22184
2010-09-30 12:00:00,1803.4,M22184
2010-10-31 12:00:00,1780.6,M22184
2010-11-30 12:00:00,1786.5,M22184
2010-12-31 12:00:00,1772.4,M22184
2011-01-31 12:00:00,1766.0,M22184
2011-02-28 12:00:00,1766.1,M22184
2011-03-31 12:00:00,1762.2,M22184
2011-04-30 12:00:00,1764.1,M22184
2011-05-31 12:00:00,1782.3,M22184
2011-06-30 12:00:00,1772.2,M22184
2011-07-31 12:00:00,1770.8,M22184
2011-08-31 12:00:00,1755.4,M22184
2011-09-30 12:00:00,1758.8,M22184
2011-10-31 12:00:00,1752.3,M22184
2011-11-30 12:00:00,1740.4,M22184
2011-12-31 12:00:00,1733.9,M22184
2012-01-31 12:00:00,1706.4,M22184
2012-02-29 12:00:00,1709.4,M22184
2012-03-31 12:00:00,1717.1,M22184
2012-04-30 12:00:00,1717.2,M22184
2012-05-31 12:00:00,1756.1,M22184
2012-06-30 12:00:00,1764.3,M22184
2012-07-31 12:00:00,1771.1,M22184
2012-08-31 12:00:00,1739.7,M22184
2012-09-30 12:00:00,1767.2,M22184
2012-10-31 12:00:00,1765.9,M22184
2012-11-30 12:00:00,1734.1,M22184
2012-12-31 12:00:00,1727.4,M22184
2013-01-31 12:00:00,1705.2,M22184
2013-02-28 12:00:00,1698.2,M22184
2013-03-31 12:00:00,1683.7,M22184
2013-04-30 12:00:00,1675.2,M22184
2013-05-31 12:00:00,1699.1,M22184
2013-06-30 12:00:00,1708.2,M22184
2013-07-31 12:00:00,1710.5,M22184
2013-08-31 12:00:00,1691.3,M22184
2013-09-30 12:00:00,1709.8,M22184
2013-10-31 12:00:00,1708.8,M22184
2013-11-30 12:00:00,1714.0,M22184
2013-12-31 12:00:00,1691.5,M22184
2014-01-31 12:00:00,1677.8,M22184
2014-02-28 12:00:00,1684.0,M22184
2014-03-31 12:00:00,1684.2,M22184
2014-04-30 12:00:00,1661.4,M22184
2014-05-31 12:00:00,1672.4,M22184
2014-06-30 12:00:00,1663.0,M22184
2014-07-31 12:00:00,1689.6,M22184
2014-08-31 12:00:00,1657.6,M22184
2014-09-30 12:00:00,1662.0,M22184
2014-10-31 12:00:00,1663.7,M22184
2014-11-30 12:00:00,1663.8,M22184
2014-12-31 12:00:00,1634.4,M22184
2015-01-31 12:00:00,1605.9,M22184
2015-02-28 12:00:00,1611.3,M22184
2015-03-31 12:00:00,1615.9,M22184
2015-04-30 12:00:00,1630.2,M22184
2015-05-31 12:00:00,1651.7,M22184
2015-06-30 12:00:00,1653.7,M22184
2015-07-31 12:00:00,1657.7,M22184
2015-08-31 12:00:00,1650.3,M22184
2015-09-30 12:00:00,1656.5,M22184
2015-10-31 12:00:00,1666.7,M22184
2015-11-30 12:00:00,1679.5,M22184
2015-12-31 12:00:00,1670.6,M22184
2016-01-31 12:00:00,1679.0,M22184
2016-02-29 12:00:00,1671.8,M22184
2016-03-31 12:00:00,1675.7,M22184
2016-04-30 12:00:00,1672.6,M22184
2016-05-31 12:00:00,1667.2,M22184
2016-06-30 12:00:00,1655.9,M22184
2016-07-31 12:00:00,1670.0,M22184
2016-08-31 12:00:00,1670.1,M22184
2016-09-30 12:00:00,1672.0,M22184
2016-10-31 12:00:00,1652.8,M22184
2016-11-30 12:00:00,1658.0,M22184
2016-12-31 12:00:00,1645.5,M22184
1987-12-31 12:00:00,517.2,M16137
1988-01-31 12:00:00,558.2,M16137
1988-02-29 12:00:00,540.4,M16137
1988-03-31 12:00:00,535.1,M16137
1988-04-30 12:00:00,523.6,M16137
1988-05-31 12:00:00,515.8,M16137
1988-06-30 12:00:00,510.3,M16137
1988-07-31 12:00:00,491.0,M16137
1988-08-31 12:00:00,503.1,M16137
1988-09-30 12:00:00,508.0,M16137
1988-10-31 12:00:00,500.8,M16137
1988-11-30 12:00:00,527.4,M16137
1988-12-31 12:00:00,509.1,M16137
1989-01-31 12:00:00,547.0,M16137
1989-02-28 12:00:00,609.3,M16137
1989-03-31 12:00:00,588.6,M16137
1989-04-30 12:00:00,601.4,M16137
1989-05-31 12:00:00,596.9,M16137
1989-06-30 12:00:00,601.6,M16137
1989-07-31 12:00:00,587.4,M16137
1989-08-31 12:00:00,587.7,M16137
1989-09-30 12:00:00,629.6,M16137
1989-10-31 12:00:00,619.9,M16137
1989-11-30 12:00:00,668.0,M16137
1989-12-31 12:00:00,721.6,M16137
1990-01-31 12:00:00,772.6,M16137
1990-02-28 12:00:00,735.2,M16137
1990-03-31 12:00:00,719.3,M16137
1990-04-30 12:00:00,695.1,M16137
1990-05-31 12:00:00,665.0,M16137
1990-06-30 12:00:00,646.3,M16137
1990-07-31 12:00:00,648.6,M16137
1990-08-31 12:00:00,636.5,M16137
1990-09-30 12:00:00,664.7,M16137
1990-10-31 12:00:00,702.9,M16137
1990-11-30 12:00:00,697.4,M16137
1990-12-31 12:00:00,710.6,M16137
1991-01-31 12:00:00,686.4,M16137
1991-02-28 12:00:00,699.3,M16137
1991-03-31 12:00:00,696.9,M16137
1991-04-30 12:00:00,708.4,M16137
1991-05-31 12:00:00,699.6,M16137
1991-06-30 12:00:00,693.7,M16137
1991-07-31 12:00:00,695.7,M16137
1991-08-31 12:00:00,709.8,M16137
1991-09-30 12:00:00,718.6,M16137
1991-10-31 12:00:00,740.6,M16137
1991-11-30 12:00:00,748.5,M16137
1991-12-31 12:00:00,750.7,M16137
1992-01-31 12:00:00,716.0,M16137
1992-02-29 12:00:00,740.3,M16137
1992-03-31 12:00:00,764.1,M16137
1992-04-30 12:00:00,872.5,M16137
1992-05-31 12:00:00,881.1,M16137
1992-06-30 12:00:00,873.1,M16137
1992-07-31 12:00:00,900.3,M16137
1992-08-31 12:00:00,946.0,M16137
1992-09-30 12:00:00,963.6,M16137
1992-10-31 12:00:00,1018.0,M16137
1992-11-30 12:00:00,1029.6,M16137
1992-12-31 12:00:00,1018.9,M16137
1993-01-31 12:00:00,1139.0,M16137
1993-02-28 12:00:00,1113.8,M16137
1993-03-31 12:00:00,1108.4,M16137
1993-04-30 12:00:00,1068.0,M16137
1993-05-31 12:00:00,1057.8,M16137
1993-06-30 12:00:00,1068.8,M16137
1993-07-31 12:00:00,1034.8,M16137
1993-08-31 12:00:00,1047.4,M16137
1993-09-30 12:00:00,1067.0,M16137
1993-10-31 12:00:00,1111.4,M16137
1993-11-30 12:00:00,1098.3,M16137
1993-12-31 12:00:00,1060.6,M16137
1994-01-31 12:00:00,1095.6,M16137
1994-02-28 12:00:00,1134.9,M16137
1994-03-31 12:00:00,1087.2,M16137
1994-04-30 12:00:00,1122.1,M16137
1994-05-31 12:00:00,1106.2,M16137
1994-06-30 12:00:00,1112.1,M16137
1994-07-31 12:00:00,1116.9,M16137
1994-08-31 12:00:00,1123.3,M16137
1994-09-30 12:00:00,1143.8,M16137
1994-10-31 12:00:00,1155.4,M16137
1994-11-30 12:00:00,1166.0,M16137
1994-12-31 12:00:00,1128.3,M16137
1995-01-31 12:00:00,1150.1,M16137
1995-02-28 12:00:00,1128.5,M16137
1995-03-31 12:00:00,1121.7,M16137
1995-04-30 12:00:00,1155.1,M16137
1995-05-31 12:00:00,1163.4,M16137
1995-06-30 12:00:00,1168.9,M16137
1995-07-31 12:00:00,1183.2,M16137
1995-08-31 12:00:00,1211.4,M16137
1995-09-30 12:00:00,1174.0,M16137
1995-10-31 12:00:00,1185.7,M16137
1995-11-30 12:00:00,1147.9,M16137
1995-12-31 12:00:00,1109.1,M16137
1996-01-31 12:00:00,1172.2,M16137
1996-02-29 12:00:00,1195.0,M16137
1996-03-31 12:00:00,1165.7,M16137
1996-04-30 12:00:00,1136.7,M16137
1996-05-31 12:00:00,1129.2,M16137
1996-06-30 12:00:00,1120.0,M16137
1996-07-31 12:00:00,1107.3,M16137
1996-08-31 12:00:00,1107.5,M16137
1996-09-30 12:00:00,1264.1,M16137
1996-10-31 12:00:00,1192.6,M16137
1996-11-30 12:00:00,1161.0,M16137
1996-12-31 12:00:00,1101.7,M16137
1997-01-31 12:00:00,1150.8,M16137
1997-02-28 12:00:00,1139.3,M16137
1997-03-31 12:00:00,1133.1,M16137
1997-04-30 12:00:00,1105.8,M16137
1997-05-31 12:00:00,1119.4,M16137
1997-06-30 12:00:00,1095.8,M16137
1997-07-31 12:00:00,1106.8,M16137
1997-08-31 12:00:00,1119.1,M16137
1997-09-30 12:00:00,1078.2,M16137
1997-10-31 12:00:00,1011.3,M16137
1997-11-30 12:00:00,1024.3,M16137
1997-12-31 12:00:00,1048.7,M16137
1998-01-31 12:00:00,1026.1,M16137
1998-02-28 12:00:00,1039.9,M16137
1998-03-31 12:00:00,1063.3,M16137
1998-04-30 12:00:00,1043.1,M16137
1998-05-31 12:00:00,1027.3,M16137
1998-06-30 12:00:00,1041.4,M16137
1998-07-31 12:00:00,1019.1,M16137
1998-08-31 12:00:00,1033.8,M16137
1998-09-30 12:00:00,1011.8,M16137
1998-10-31 12:00:00,1067.9,M16137
1998-11-30 12:00:00,1019.8,M16137
1998-12-31 12:00:00,1025.8,M16137
1999-01-31 12:00:00,708.2,M16137
1999-02-28 12:00:00,636.1,M16137
1999-03-31 12:00:00,2071.2,M16137
1999-04-30 12:00:00,2103.4,M16137
1999-05-31 12:00:00,2149.4,M16137
1999-06-30 12:00:00,2195.5,M16137
1999-07-31 12:00:00,2157.1,M16137
1999-08-31 12:00:00,2130.8,M16137
1999-09-30 12:00:00,2173.2,M16137
1999-10-31 12:00:00,2199.5,M16137
1999-11-30 12:00:00,2249.9,M16137
1999-12-31 12:00:00,2320.9,M16137
2000-01-31 12:00:00,2376.8,M16137
2000-02-29 12:00:00,2478.8,M16137
2000-03-31 12:00:00,2414.4,M16137
2000-04-30 12:00:00,2527.9,M16137
2000-05-31 12:00:00,2538.3,M16137
2000-06-30 12:00:00,2514.9,M16137
2000-07-31 12:00:00,2525.2,M16137
2000-08-31 12:00:00,2603.5,M16137
2000-09-30 12:00:00,2476.7,M16137
2000-10-31 12:00:00,2542.2,M16137
2000-11-30 12:00:00,2727.7,M16137
2000-12-31 12:00:00,2626.8,M16137
2001-01-31 12:00:00,2666.6,M16137
2001-02-28 12:00:00,2684.3,M16137
2001-03-31 12:00:00,2691.8,M16137
2001-04-30 12:00:00,2626.6,M16137
2001-05-31 12:00:00,2691.9,M16137
2001-06-30 12:00:00,2630.7,M16137
2001-07-31 12:00:00,2615.8,M16137
2001-08-31 12:00:00,2621.7,M16137
2001-09-30 12:00:00,2673.2,M16137
2001-10-31 12:00:00,2745.9,M16137
2001-11-30 12:00:00,2781.4,M16137
2001-12-31 12:00:00,2874.4,M16137
2002-01-31 12:00:00,2909.2,M16137
2002-02-28 12:00:00,2957.2,M16137
2002-03-31 12:00:00,2946.0,M16137
2002-04-30 12:00:00,3027.5,M16137
2002-05-31 12:00:00,2999.5,M16137
2002-06-30 12:00:00,3021.4,M16137
2002-07-31 12:00:00,3050.9,M16137
2002-08-31 12:00:00,3137.2,M16137
2002-09-30 12:00:00,3358.5,M16137
2002-10-31 12:00:00,3082.3,M16137
2002-11-30 12:00:00,2984.3,M16137
2002-12-31 12:00:00,2840.2,M16137
2003-01-31 12:00:00,2884.2,M16137
2003-02-28 12:00:00,2991.8,M16137
2003-03-31 12:00:00,2976.1,M16137
2003-04-30 12:00:00,3074.5,M16137
2003-05-31 12:00:00,3022.0,M16137
2003-06-30 12:00:00,3032.4,M16137
2003-07-31 12:00:00,2965.8,M16137
2003-08-31 12:00:00,3017.6,M16137
2003-09-30 12:00:00,3017.9,M16137
2003-10-31 12:00:00,3370.7,M16137
2003-11-30 12:00:00,3321.6,M16137
2003-12-31 12:00:00,3177.3,M16137
2004-01-31 12:00:00,3307.5,M16137
2004-02-29 12:00:00,3325.2,M16137
2004-03-31 12:00:00,3378.6,M16137
2004-04-30 12:00:00,3591.8,M16137
2004-05-31 12:00:00,3401.9,M16137
2004-06-30 12:00:00,3350.8,M16137
2004-07-31 12:00:00,3425.8,M16137
2004-08-31 12:00:00,3424.3,M16137
2004-09-30 12:00:00,3278.3,M16137
2004-10-31 12:00:00,3372.7,M16137
2004-11-30 12:00:00,3475.7,M16137
2004-12-31 12:00:00,3462.0,M16137
2005-01-31 12:00:00,3625.9,M16137
2005-02-28 12:00:00,3367.3,M16137
2005-03-31 12:00:00,3637.5,M16137
2005-04-30 12:00:00,4358.8,M16137
2005-05-31 12:00:00,4244.2,M16137
2005-06-30 12:00:00,4410.9,M16137
2005-07-31 12:00:00,4543.9,M16137
2005-08-31 12:00:00,4523.9,M16137
2005-09-30 12:00:00,4591.6,M16137
2005-10-31 12:00:00,5148.7,M16137
2005-11-30 12:00:00,5218.3,M16137
2005-12-31 12:00:00,4984.1,M16137
2006-01-31 12:00:00,4854.2,M16137
2006-02-28 12:00:00,4922.9,M16137
2006-03-31 12:00:00,4813.5,M16137
2006-04-30 12:00:00,4950.1,M16137
2006-05-31 12:00:00,5175.1,M16137
2006-06-30 12:00:00,5100.6,M16137
2006-07-31 12:00:00,5227.0,M16137
2006-08-31 12:00:00,5113.6,M16137
2006-09-30 12:00:00,5159.4,M16137
2006-10-31 12:00:00,5223.3,M16137
