date,OT
2016-07-08 22:00:00,31.233999252319336
2016-07-08 23:00:00,30.5310001373291
2016-07-09 00:00:00,30.952999114990234
2016-07-09 01:00:00,30.31999969482422
2016-07-09 02:00:00,29.40500068664551
2016-07-09 03:00:00,28.70199966430664
2016-07-09 04:00:00,28.77199935913086
2016-07-09 05:00:00,28.913000106811523
2016-07-09 06:00:00,28.27899932861328
2016-07-09 07:00:00,28.631000518798828
2016-07-09 08:00:00,28.77199935913086
2016-07-09 09:00:00,29.968000411987305
2016-07-09 10:00:00,29.756999969482425
2016-07-09 11:00:00,30.31999969482422
2016-07-09 12:00:00,31.44499969482422
2016-07-09 13:00:00,30.742000579833984
2016-07-09 14:00:00,31.6560001373291
2016-07-09 15:00:00,32.28900146484375
2016-07-09 16:00:00,32.852001190185554
2016-07-09 17:00:00,32.077999114990234
2016-07-09 18:00:00,31.867000579833984
2016-07-09 19:00:00,31.375
2016-07-09 20:00:00,30.881999969482425
2016-07-09 21:00:00,30.881999969482425
2016-07-09 22:00:00,29.968000411987305
2016-07-09 23:00:00,29.968000411987305
2016-07-10 00:00:00,29.47500038146973
2016-07-10 01:00:00,29.334999084472656
2016-07-10 02:00:00,29.82699966430664
2016-07-10 03:00:00,29.12400054931641
2016-07-10 04:00:00,28.56100082397461
2016-07-10 05:00:00,28.631000518798828
2016-07-10 06:00:00,27.78700065612793
2016-07-10 07:00:00,27.506000518798828
2016-07-10 08:00:00,28.06800079345703
2016-07-10 09:00:00,29.61599922180176
2016-07-10 10:00:00,29.47500038146973
2016-07-10 11:00:00,29.05299949645996
2016-07-10 12:00:00,29.47500038146973
2016-07-10 13:00:00,29.12400054931641
2016-07-10 14:00:00,29.68600082397461
2016-07-10 15:00:00,31.02300071716309
2016-07-10 16:00:00,31.16399955749512
2016-07-10 17:00:00,30.67099952697754
2016-07-10 18:00:00,29.968000411987305
2016-07-10 19:00:00,30.17900085449219
2016-07-10 20:00:00,29.47500038146973
2016-07-10 21:00:00,29.40500068664551
2016-07-10 22:00:00,28.208999633789062
2016-07-10 23:00:00,29.12400054931641
2016-07-11 00:00:00,28.56100082397461
2016-07-11 01:00:00,29.194000244140625
2016-07-11 02:00:00,28.56100082397461
2016-07-11 03:00:00,29.263999938964844
2016-07-11 04:00:00,29.05299949645996
2016-07-11 05:00:00,28.913000106811523
2016-07-11 06:00:00,29.82699966430664
2016-07-11 07:00:00,29.82699966430664
2016-07-11 08:00:00,29.194000244140625
2016-07-11 09:00:00,30.881999969482425
2016-07-11 10:00:00,31.233999252319336
2016-07-11 11:00:00,32.21900177001953
2016-07-11 12:00:00,32.99300003051758
2016-07-11 13:00:00,33.90700149536133
2016-07-11 14:00:00,34.750999450683594
2016-07-11 15:00:00,34.750999450683594
2016-07-11 16:00:00,34.82199859619141
2016-07-11 17:00:00,34.891998291015625
2016-07-11 18:00:00,33.34400177001953
2016-07-11 19:00:00,31.6560001373291
2016-07-11 20:00:00,33.485000610351555
2016-07-11 21:00:00,32.64099884033203
2016-07-11 22:00:00,32.5
2016-07-11 23:00:00,33.062999725341804
2016-07-12 00:00:00,33.485000610351555
2016-07-12 01:00:00,33.695999145507805
2016-07-12 02:00:00,33.55599975585937
2016-07-12 03:00:00,33.34400177001953
2016-07-12 04:00:00,32.99300003051758
2016-07-12 05:00:00,33.34400177001953
2016-07-12 06:00:00,33.90700149536133
2016-07-12 07:00:00,33.20399856567383
2016-07-12 08:00:00,34.18899917602539
2016-07-12 09:00:00,35.946998596191406
2016-07-12 10:00:00,36.36899948120117
2016-07-12 11:00:00,36.0880012512207
2016-07-12 12:00:00,36.0880012512207
2016-07-12 13:00:00,36.229000091552734
2016-07-12 14:00:00,38.40900039672852
2016-07-12 15:00:00,39.60499954223633
2016-07-12 16:00:00,40.09799957275391
2016-07-12 17:00:00,40.52000045776367
2016-07-12 18:00:00,37.84700012207031
2016-07-12 19:00:00,37.354000091552734
2016-07-12 20:00:00,36.018001556396484
2016-07-12 21:00:00,36.15800094604492
2016-07-12 22:00:00,36.018001556396484
2016-07-12 23:00:00,36.229000091552734
2016-07-13 00:00:00,36.5099983215332
2016-07-13 01:00:00,36.72100067138672
2016-07-13 02:00:00,36.58000183105469
2016-07-13 03:00:00,37.70600128173828
2016-07-13 04:00:00,37.70600128173828
2016-07-13 05:00:00,37.63600158691406
2016-07-13 06:00:00,37.00299835205078
2016-07-13 07:00:00,38.54999923706055
2016-07-13 08:00:00,38.05799865722656
2016-07-13 09:00:00,37.00299835205078
2016-07-13 10:00:00,37.00299835205078
2016-07-13 11:00:00,29.82699966430664
2016-07-13 12:00:00,32.852001190185554
2016-07-13 13:00:00,36.15800094604492
2016-07-13 14:00:00,35.80699920654297
2016-07-13 15:00:00,37.7760009765625
2016-07-13 16:00:00,39.53499984741211
2016-07-13 17:00:00,38.26900100708008
2016-07-13 18:00:00,34.750999450683594
2016-07-13 19:00:00,33.766998291015625
2016-07-13 20:00:00,32.852001190185554
2016-07-13 21:00:00,33.132999420166016
2016-07-13 22:00:00,34.32899856567383
2016-07-13 23:00:00,35.3849983215332
2016-07-14 00:00:00,34.540000915527344
2016-07-14 01:00:00,32.71099853515625
2016-07-14 02:00:00,33.90700149536133
2016-07-14 03:00:00,34.68099975585937
2016-07-14 04:00:00,35.66600036621094
2016-07-14 05:00:00,34.470001220703125
2016-07-14 06:00:00,35.31399917602539
2016-07-14 07:00:00,33.83700180053711
2016-07-14 08:00:00,35.87699890136719
2016-07-14 09:00:00,35.525001525878906
2016-07-14 10:00:00,36.58000183105469
2016-07-14 11:00:00,37.354000091552734
2016-07-14 12:00:00,34.61100006103516
2016-07-14 13:00:00,33.83700180053711
2016-07-14 14:00:00,33.20399856567383
2016-07-14 15:00:00,34.68099975585937
2016-07-14 16:00:00,36.72100067138672
2016-07-14 17:00:00,34.750999450683594
2016-07-14 18:00:00,24.90299987792969
2016-07-14 19:00:00,32.852001190185554
2016-07-14 20:00:00,33.132999420166016
2016-07-14 21:00:00,29.968000411987305
2016-07-14 22:00:00,30.38999938964844
2016-07-14 23:00:00,31.375
2016-07-15 00:00:00,31.30400085449219
2016-07-15 01:00:00,32.64099884033203
2016-07-15 02:00:00,33.34400177001953
2016-07-15 03:00:00,33.34400177001953
2016-07-15 04:00:00,34.61100006103516
2016-07-15 05:00:00,33.90700149536133
2016-07-15 06:00:00,34.540000915527344
2016-07-15 07:00:00,35.3849983215332
2016-07-15 08:00:00,34.32899856567383
2016-07-15 09:00:00,31.586000442504893
2016-07-15 10:00:00,31.375
2016-07-15 11:00:00,30.742000579833984
2016-07-15 12:00:00,31.586000442504893
2016-07-15 13:00:00,31.375
2016-07-15 14:00:00,31.02300071716309
2016-07-15 15:00:00,25.816999435424805
2016-07-15 16:00:00,24.90299987792969
2016-07-15 17:00:00,18.009000778198242
2016-07-15 18:00:00,22.44099998474121
2016-07-15 19:00:00,16.882999420166016
2016-07-15 20:00:00,22.089000701904297
2016-07-15 21:00:00,24.19899940490723
2016-07-15 22:00:00,25.746999740600582
2016-07-15 23:00:00,26.520999908447266
2016-07-16 00:00:00,26.94300079345703
2016-07-16 01:00:00,27.364999771118164
2016-07-16 02:00:00,28.35000038146973
2016-07-16 03:00:00,28.06800079345703
2016-07-16 04:00:00,28.35000038146973
2016-07-16 05:00:00,27.92799949645996
2016-07-16 06:00:00,27.71699905395508
2016-07-16 07:00:00,29.89699935913086
2016-07-16 08:00:00,30.17900085449219
2016-07-16 09:00:00,31.44499969482422
2016-07-16 10:00:00,33.20399856567383
2016-07-16 11:00:00,33.415000915527344
2016-07-16 12:00:00,32.71099853515625
2016-07-16 13:00:00,32.852001190185554
2016-07-16 14:00:00,33.20399856567383
2016-07-16 15:00:00,34.04800033569336
2016-07-16 16:00:00,35.525001525878906
2016-07-16 17:00:00,34.470001220703125
2016-07-16 18:00:00,35.59600067138672
2016-07-16 19:00:00,33.625999450683594
2016-07-16 20:00:00,32.148998260498054
2016-07-16 21:00:00,32.007999420166016
2016-07-16 22:00:00,31.72599983215332
2016-07-16 23:00:00,30.881999969482425
2016-07-17 00:00:00,31.30400085449219
2016-07-17 01:00:00,31.233999252319336
2016-07-17 02:00:00,31.72599983215332
2016-07-17 03:00:00,31.233999252319336
2016-07-17 04:00:00,31.867000579833984
2016-07-17 05:00:00,32.21900177001953
2016-07-17 06:00:00,31.72599983215332
2016-07-17 07:00:00,32.28900146484375
2016-07-17 08:00:00,34.25899887084961
2016-07-17 09:00:00,33.97800064086914
2016-07-17 10:00:00,34.470001220703125
2016-07-17 11:00:00,35.24399948120117
2016-07-17 12:00:00,36.29899978637695
2016-07-17 13:00:00,36.72100067138672
2016-07-17 14:00:00,38.3390007019043
2016-07-17 15:00:00,40.027000427246094
2016-07-17 16:00:00,37.98699951171875
2016-07-17 17:00:00,39.11299896240234
2016-07-17 18:00:00,37.00299835205078
2016-07-17 19:00:00,35.24399948120117
2016-07-17 20:00:00,34.18899917602539
2016-07-17 21:00:00,33.83700180053711
2016-07-17 22:00:00,33.485000610351555
2016-07-17 23:00:00,33.485000610351555
2016-07-18 00:00:00,34.61100006103516
2016-07-18 01:00:00,33.90700149536133
2016-07-18 02:00:00,33.55599975585937
2016-07-18 03:00:00,34.891998291015625
2016-07-18 04:00:00,34.96200180053711
2016-07-18 05:00:00,34.82199859619141
2016-07-18 06:00:00,34.68099975585937
2016-07-18 07:00:00,36.58000183105469
2016-07-18 08:00:00,34.400001525878906
2016-07-18 09:00:00,36.0880012512207
2016-07-18 10:00:00,36.229000091552734
2016-07-18 11:00:00,36.29899978637695
2016-07-18 12:00:00,35.946998596191406
2016-07-18 13:00:00,37.354000091552734
2016-07-18 14:00:00,38.54999923706055
2016-07-18 15:00:00,38.05799865722656
2016-07-18 16:00:00,35.525001525878906
2016-07-18 17:00:00,35.66600036621094
2016-07-18 18:00:00,33.132999420166016
2016-07-18 19:00:00,33.625999450683594
2016-07-18 20:00:00,35.24399948120117
2016-07-18 21:00:00,33.55599975585937
2016-07-18 22:00:00,33.90700149536133
2016-07-18 23:00:00,33.695999145507805
2016-07-19 00:00:00,33.766998291015625
2016-07-19 01:00:00,33.625999450683594
2016-07-19 02:00:00,33.485000610351555
2016-07-19 03:00:00,33.132999420166016
2016-07-19 04:00:00,32.92200088500977
2016-07-19 05:00:00,31.6560001373291
2016-07-19 06:00:00,32.852001190185554
2016-07-19 07:00:00,32.21900177001953
2016-07-19 08:00:00,31.72599983215332
2016-07-19 09:00:00,32.64099884033203
2016-07-19 10:00:00,32.148998260498054
2016-07-19 11:00:00,27.506000518798828
2016-07-19 12:00:00,29.263999938964844
2016-07-19 13:00:00,31.44499969482422
2016-07-19 14:00:00,31.51499938964844
2016-07-19 15:00:00,32.077999114990234
2016-07-19 16:00:00,32.077999114990234
2016-07-19 17:00:00,33.83700180053711
2016-07-19 18:00:00,34.04800033569336
2016-07-19 19:00:00,33.695999145507805
2016-07-19 20:00:00,33.485000610351555
2016-07-19 21:00:00,32.71099853515625
2016-07-19 22:00:00,32.64099884033203
2016-07-19 23:00:00,32.43000030517578
2016-07-20 00:00:00,32.007999420166016
2016-07-20 01:00:00,31.6560001373291
2016-07-20 02:00:00,31.375
2016-07-20 03:00:00,31.586000442504893
2016-07-20 04:00:00,32.43000030517578
2016-07-20 05:00:00,31.79700088500977
2016-07-20 06:00:00,33.20399856567383
2016-07-20 07:00:00,34.68099975585937
2016-07-20 08:00:00,34.400001525878906
2016-07-20 09:00:00,36.93199920654297
2016-07-20 10:00:00,33.485000610351555
2016-07-20 11:00:00,33.625999450683594
2016-07-20 12:00:00,33.20399856567383
2016-07-20 13:00:00,33.273998260498054
2016-07-20 14:00:00,35.525001525878906
2016-07-20 15:00:00,35.03300094604492
2016-07-20 16:00:00,35.66600036621094
2016-07-20 17:00:00,33.695999145507805
2016-07-20 18:00:00,34.400001525878906
2016-07-20 19:00:00,36.79100036621094
2016-07-20 20:00:00,35.946998596191406
2016-07-20 21:00:00,35.3849983215332
2016-07-20 22:00:00,34.32899856567383
2016-07-20 23:00:00,35.73600006103516
2016-07-21 00:00:00,34.891998291015625
2016-07-21 01:00:00,35.31399917602539
2016-07-21 02:00:00,35.31399917602539
2016-07-21 03:00:00,35.87699890136719
2016-07-21 04:00:00,35.525001525878906
2016-07-21 05:00:00,34.470001220703125
2016-07-21 06:00:00,34.25899887084961
2016-07-21 07:00:00,37.2140007019043
2016-07-21 08:00:00,40.94200134277344
2016-07-21 09:00:00,38.76100158691406
2016-07-21 10:00:00,35.24399948120117
2016-07-21 11:00:00,33.062999725341804
2016-07-21 12:00:00,32.28900146484375
2016-07-21 13:00:00,33.20399856567383
2016-07-21 14:00:00,33.55599975585937
2016-07-21 15:00:00,35.31399917602539
2016-07-21 16:00:00,36.72100067138672
2016-07-21 17:00:00,36.86199951171875
2016-07-21 18:00:00,34.96200180053711
2016-07-21 19:00:00,37.354000091552734
2016-07-21 20:00:00,36.58000183105469
2016-07-21 21:00:00,35.03300094604492
2016-07-21 22:00:00,36.72100067138672
2016-07-21 23:00:00,36.86199951171875
2016-07-22 00:00:00,36.6510009765625
2016-07-22 01:00:00,36.15800094604492
2016-07-22 02:00:00,36.018001556396484
2016-07-22 03:00:00,35.66600036621094
2016-07-22 04:00:00,35.525001525878906
2016-07-22 05:00:00,36.86199951171875
2016-07-22 06:00:00,35.03300094604492
2016-07-22 07:00:00,38.62099838256836
2016-07-22 08:00:00,38.198001861572266
2016-07-22 09:00:00,37.2140007019043
2016-07-22 10:00:00,37.354000091552734
2016-07-22 11:00:00,37.63600158691406
2016-07-22 12:00:00,37.00299835205078
2016-07-22 13:00:00,37.49499893188477
2016-07-22 14:00:00,39.18299865722656
2016-07-22 15:00:00,39.67599868774414
2016-07-22 16:00:00,39.04299926757813
2016-07-22 17:00:00,40.16799926757813
2016-07-22 18:00:00,37.2140007019043
2016-07-22 19:00:00,39.04299926757813
2016-07-22 20:00:00,38.69100189208984
2016-07-22 21:00:00,37.28400039672852
2016-07-22 22:00:00,36.86199951171875
2016-07-22 23:00:00,37.63600158691406
2016-07-23 00:00:00,36.6510009765625
2016-07-23 01:00:00,37.84700012207031
2016-07-23 02:00:00,37.91699981689453
2016-07-23 03:00:00,36.79100036621094
2016-07-23 04:00:00,35.173999786376946
2016-07-23 05:00:00,35.173999786376946
2016-07-23 06:00:00,36.72100067138672
2016-07-23 07:00:00,38.902000427246094
2016-07-23 08:00:00,41.22299957275391
2016-07-23 09:00:00,40.73099899291992
2016-07-23 10:00:00,39.95700073242188
2016-07-23 11:00:00,37.28400039672852
2016-07-23 12:00:00,36.58000183105469
2016-07-23 13:00:00,38.83200073242188
2016-07-23 14:00:00,40.027000427246094
2016-07-23 15:00:00,41.012001037597656
2016-07-23 16:00:00,41.22299957275391
2016-07-23 17:00:00,40.37900161743164
2016-07-23 18:00:00,38.83200073242188
2016-07-23 19:00:00,39.11299896240234
2016-07-23 20:00:00,38.83200073242188
2016-07-23 21:00:00,38.40900039672852
2016-07-23 22:00:00,38.26900100708008
2016-07-23 23:00:00,38.198001861572266
2016-07-24 00:00:00,38.26900100708008
2016-07-24 01:00:00,38.40900039672852
2016-07-24 02:00:00,37.63600158691406
2016-07-24 03:00:00,37.84700012207031
2016-07-24 04:00:00,37.63600158691406
2016-07-24 05:00:00,37.70600128173828
2016-07-24 06:00:00,38.3390007019043
2016-07-24 07:00:00,40.73099899291992
2016-07-24 08:00:00,42.41899871826172
2016-07-24 09:00:00,42.63000106811523
2016-07-24 10:00:00,40.52000045776367
2016-07-24 11:00:00,39.95700073242188
2016-07-24 12:00:00,38.12799835205078
2016-07-24 13:00:00,39.95700073242188
2016-07-24 14:00:00,41.57500076293945
2016-07-24 15:00:00,44.178001403808594
2016-07-24 16:00:00,44.45899963378906
2016-07-24 17:00:00,45.44400024414063
2016-07-24 18:00:00,45.09199905395508
2016-07-24 19:00:00,41.99700164794922
2016-07-24 20:00:00,40.52000045776367
2016-07-24 21:00:00,40.37900161743164
2016-07-24 22:00:00,39.74599838256836
2016-07-24 23:00:00,40.09799957275391
2016-07-25 00:00:00,39.95700073242188
2016-07-25 01:00:00,40.73099899291992
2016-07-25 02:00:00,40.37900161743164
2016-07-25 03:00:00,39.74599838256836
2016-07-25 04:00:00,38.76100158691406
2016-07-25 05:00:00,39.11299896240234
2016-07-25 06:00:00,39.60499954223633
2016-07-25 07:00:00,41.15299987792969
2016-07-25 08:00:00,43.26300048828125
2016-07-25 09:00:00,42.84099960327149
2016-07-25 10:00:00,42.13800048828125
2016-07-25 11:00:00,39.887001037597656
2016-07-25 12:00:00,40.87200164794922
2016-07-25 13:00:00,41.64500045776367
2016-07-25 14:00:00,41.64500045776367
2016-07-25 15:00:00,43.89699935913086
2016-07-25 16:00:00,43.6150016784668
2016-07-25 17:00:00,45.65499877929688
2016-07-25 18:00:00,43.685001373291016
2016-07-25 19:00:00,41.36399841308594
2016-07-25 20:00:00,40.59000015258789
2016-07-25 21:00:00,40.6609992980957
2016-07-25 22:00:00,39.25400161743164
2016-07-25 23:00:00,40.30899810791016
2016-07-26 00:00:00,39.53499984741211
2016-07-26 01:00:00,39.04299926757813
2016-07-26 02:00:00,39.25400161743164
2016-07-26 03:00:00,38.40900039672852
2016-07-26 04:00:00,39.11299896240234
2016-07-26 05:00:00,37.28400039672852
2016-07-26 06:00:00,38.26900100708008
2016-07-26 07:00:00,40.52000045776367
2016-07-26 08:00:00,40.94200134277344
2016-07-26 09:00:00,39.11299896240234
2016-07-26 10:00:00,39.95700073242188
2016-07-26 11:00:00,38.902000427246094
2016-07-26 12:00:00,39.32400131225586
2016-07-26 13:00:00,40.027000427246094
2016-07-26 14:00:00,40.73099899291992
2016-07-26 15:00:00,42.4900016784668
2016-07-26 16:00:00,44.74100112915039
2016-07-26 17:00:00,45.02199935913086
2016-07-26 18:00:00,42.84099960327149
2016-07-26 19:00:00,41.7859992980957
2016-07-26 20:00:00,41.29399871826172
2016-07-26 21:00:00,41.22299957275391
2016-07-26 22:00:00,40.87200164794922
2016-07-26 23:00:00,40.52000045776367
2016-07-27 00:00:00,39.67599868774414
2016-07-27 01:00:00,38.40900039672852
2016-07-27 02:00:00,38.62099838256836
2016-07-27 03:00:00,37.91699981689453
2016-07-27 04:00:00,40.30899810791016
2016-07-27 05:00:00,39.81600189208984
2016-07-27 06:00:00,37.70600128173828
2016-07-27 07:00:00,40.09799957275391
2016-07-27 08:00:00,42.20800018310547
2016-07-27 09:00:00,40.027000427246094
2016-07-27 10:00:00,39.46500015258789
2016-07-27 11:00:00,38.69100189208984
2016-07-27 12:00:00,38.198001861572266
2016-07-27 13:00:00,38.76100158691406
2016-07-27 14:00:00,39.25400161743164
2016-07-27 15:00:00,41.36399841308594
2016-07-27 16:00:00,42.98199844360352
2016-07-27 17:00:00,44.66999816894531
2016-07-27 18:00:00,41.57500076293945
2016-07-27 19:00:00,39.81600189208984
2016-07-27 20:00:00,40.027000427246094
2016-07-27 21:00:00,39.74599838256836
2016-07-27 22:00:00,40.37900161743164
2016-07-27 23:00:00,39.60499954223633
2016-07-28 00:00:00,39.32400131225586
2016-07-28 01:00:00,40.30899810791016
2016-07-28 02:00:00,40.73099899291992
2016-07-28 03:00:00,41.71599960327149
2016-07-28 04:00:00,39.39400100708008
2016-07-28 05:00:00,38.62099838256836
2016-07-28 06:00:00,39.11299896240234
2016-07-28 07:00:00,41.43399810791016
2016-07-28 08:00:00,41.92699813842773
2016-07-28 09:00:00,38.198001861572266
2016-07-28 10:00:00,38.05799865722656
2016-07-28 11:00:00,38.3390007019043
2016-07-28 12:00:00,38.76100158691406
2016-07-28 13:00:00,40.37900161743164
2016-07-28 14:00:00,39.95700073242188
2016-07-28 15:00:00,43.12300109863281
2016-07-28 16:00:00,44.59999847412109
2016-07-28 17:00:00,44.95199966430664
2016-07-28 18:00:00,43.33399963378906
